,Year,Scenario,Country,value
6100,2057,2.0deg,BW,1024289283728.1932
6101,2057,2.0deg,CD,2662514749556.038
6102,2057,2.0deg,CF,169311629486.98923
6103,2057,2.0deg,CG,638955233843.0581
6104,2057,2.0deg,CI,863434598526.0459
6105,2057,2.0deg,CM,1296599461258.5427
6106,2057,2.0deg,DJ,90990059873.86111
6107,2057,2.0deg,DZ,2185937080591.6118
6108,2057,2.0deg,EG,6851729684931.614
6109,2057,2.0deg,ER,243590588413.24924
6110,2057,2.0deg,ET,4622472092498.257
6111,2057,2.0deg,GA,601968655952.0978
6112,2057,2.0deg,GH,1092852548464.3279
6113,2057,2.0deg,GM,64506860210.636246
6114,2057,2.0deg,GN,363826797071.4548
6115,2057,2.0deg,GQ,421669050222.94086
6116,2057,2.0deg,GW,100820114612.35326
6117,2057,2.0deg,KE,2568947256224.23
6118,2057,2.0deg,LR,196522808979.51028
6119,2057,2.0deg,LS,322718187983.11005
6120,2057,2.0deg,LY,1408728650275.7188
6121,2057,2.0deg,MA,2840479995615.5156
6122,2057,2.0deg,ML,1372449139744.016
6123,2057,2.0deg,MR,277974874458.0509
6124,2057,2.0deg,MW,1022794084156.4623
6125,2057,2.0deg,MZ,5199001986146.675
6126,2057,2.0deg,NE,1555293627959.1404
6127,2057,2.0deg,NG,13456481150272.395
6128,2057,2.0deg,NM,1121802037229.2852
6129,2057,2.0deg,RW,671962560975.6774
6130,2057,2.0deg,SD,5688625901186.72
6131,2057,2.0deg,SL,337983333075.6483
6132,2057,2.0deg,SN,688695107541.7133
6133,2057,2.0deg,SO,1011059665899.4932
6134,2057,2.0deg,SS,411770711848.776
6135,2057,2.0deg,SZ,660620105932.1907
6136,2057,2.0deg,TD,837989250220.8448
6137,2057,2.0deg,TG,422539996299.6265
6138,2057,2.0deg,TN,1616810019529.506
6139,2057,2.0deg,TZ,4033550597122.0244
6140,2057,2.0deg,UG,1695314993771.9106
6141,2057,2.0deg,ZA,8947791674592.02
6142,2057,2.0deg,ZM,2788426091797.3447
6143,2057,2.0deg,ZW,2232752842295.334
6144,2057,Reference,AO,2175107723881.63
6145,2057,Reference,BF,983396968812.5079
6146,2057,Reference,BI,548455300128.2424
6147,2057,Reference,BJ,335557379298.934
6148,2057,Reference,BW,1020003961365.5696
6149,2057,Reference,CD,3076875814099.588
6150,2057,Reference,CF,186149224349.53824
6151,2057,Reference,CG,737285460762.4124
6152,2057,Reference,CI,863952683382.3094
6153,2057,Reference,CM,1314824027198.454
6154,2057,Reference,DJ,98518727971.09113
6155,2057,Reference,DZ,2256595786625.5327
6156,2057,Reference,EG,6104497482542.59
6157,2057,Reference,ER,264479175776.4888
6158,2057,Reference,ET,5044295568092.416
6159,2057,Reference,GA,658057597833.4498
6160,2057,Reference,GH,1210307767679.6072
6161,2057,Reference,GM,68985649706.35782
6162,2057,Reference,GN,385837733545.88245
6163,2057,Reference,GQ,413761393805.27325
6164,2057,Reference,GW,88102873131.0216
6165,2057,Reference,KE,2914868140034.8174
6166,2057,Reference,LR,285236888317.38367
6167,2057,Reference,LS,362433417126.94385
6168,2057,Reference,LY,1761498916731.4739
6169,2057,Reference,MA,3023485758085.044
6170,2057,Reference,ML,2762285372671.8643
6171,2057,Reference,MR,646758023329.9468
6172,2057,Reference,MW,989264410329.0455
6173,2057,Reference,MZ,5008675367278.895
6174,2057,Reference,NE,1689106919979.7793
6175,2057,Reference,NG,13891292632267.299
6176,2057,Reference,NM,1180181973899.6912
6177,2057,Reference,RW,761850175292.3771
6178,2057,Reference,SD,4359517827725.7095
6179,2057,Reference,SL,353111421190.589
6180,2057,Reference,SN,632829088435.4741
6181,2057,Reference,SO,1096167424613.8702
6182,2057,Reference,SS,447702251850.56555
6183,2057,Reference,SZ,364919145249.88983
6184,2057,Reference,TD,940626326986.532
6185,2057,Reference,TG,392911776167.36475
6186,2057,Reference,TN,1640689798421.8203
6187,2057,Reference,TZ,3955307411613.015
6188,2057,Reference,UG,1655065907830.2822
6189,2057,Reference,ZA,4799027727436.926
6190,2057,Reference,ZM,3656443341344.6377
6191,2057,Reference,ZW,1848598707891.5112
6192,2058,1.5deg,AO,3653114478467.31
6193,2058,1.5deg,BF,761511910660.8203
6194,2058,1.5deg,BI,554385437746.1088
6195,2058,1.5deg,BJ,329063673969.4609
6196,2058,1.5deg,BW,1286370757778.7456
6197,2058,1.5deg,CD,2916222707250.635
6198,2058,1.5deg,CF,190600353188.62585
6199,2058,1.5deg,CG,701006708030.1377
6200,2058,1.5deg,CI,771961107134.0084
6201,2058,1.5deg,CM,1470051312703.439
6202,2058,1.5deg,DJ,104671704078.86217
6203,2058,1.5deg,DZ,1904164007370.787
6204,2058,1.5deg,EG,6522615914354.744
6205,2058,1.5deg,ER,282188065338.90076
6206,2058,1.5deg,ET,5497632522244.965
6207,2058,1.5deg,GA,644431519828.3777
6208,2058,1.5deg,GH,1093549327972.0652
6209,2058,1.5deg,GM,69100954829.38678
6210,2058,1.5deg,GN,323370062929.1268
6211,2058,1.5deg,GQ,448009152350.8894
6212,2058,1.5deg,GW,118114073770.08621
6213,2058,1.5deg,KE,2780597438135.005
6214,2058,1.5deg,LR,297548229939.7824
6215,2058,1.5deg,LS,370231638389.2913
6216,2058,1.5deg,LY,1210204646661.9333
6217,2058,1.5deg,MA,2618180445687.127
6218,2058,1.5deg,ML,1504094586886.997
6219,2058,1.5deg,MR,318601210269.78094
6220,2058,1.5deg,MW,1105352492683.1362
6221,2058,1.5deg,MZ,6224982157933.296
6222,2058,1.5deg,NE,1641688323286.7593
6223,2058,1.5deg,NG,12126909432869.77
6224,2058,1.5deg,NM,1204724349440.0806
6225,2058,1.5deg,RW,741831141041.4867
6226,2058,1.5deg,SD,6273080706407.837
6227,2058,1.5deg,SL,406311632469.0478
6228,2058,1.5deg,SN,501674022057.4447
6229,2058,1.5deg,SO,1112421623865.9912
6230,2058,1.5deg,SS,484318888780.6483
6231,2058,1.5deg,SZ,653921209961.5403
6232,2058,1.5deg,TD,880421873217.7006
6233,2058,1.5deg,TG,293059320201.93256
6234,2058,1.5deg,TN,1641981810487.1667
6235,2058,1.5deg,TZ,4767765215642.138
6236,2058,1.5deg,UG,1832539670612.206
6237,2058,1.5deg,ZA,6954814808661.059
6238,2058,1.5deg,ZM,2839559873587.5107
6239,2058,1.5deg,ZW,2114043928864.495
6240,2058,2.0deg,AO,2608102479940.3364
6241,2058,2.0deg,BF,837923539912.7811
6242,2058,2.0deg,BI,512786373482.6178
6243,2058,2.0deg,BJ,461608535306.3303
6244,2058,2.0deg,BW,1065235304631.7614
6245,2058,2.0deg,CD,2777355524444.8994
6246,2058,2.0deg,CF,175249606823.4182
6247,2058,2.0deg,CG,653232005682.3917
6248,2058,2.0deg,CI,850075374413.6112
6249,2058,2.0deg,CM,1348966358888.147
6250,2058,2.0deg,DJ,94683163892.53644
6251,2058,2.0deg,DZ,2262927402679.102
6252,2058,2.0deg,EG,7046445228117.727
6253,2058,2.0deg,ER,255179762843.24225
6254,2058,2.0deg,ET,4825163673437.203
6255,2058,2.0deg,GA,623391452892.293
6256,2058,2.0deg,GH,1114000996624.1719
6257,2058,2.0deg,GM,65880616518.48485
6258,2058,2.0deg,GN,371189462159.3599
6259,2058,2.0deg,GQ,436953144134.0154
6260,2058,2.0deg,GW,105386741341.08832
6261,2058,2.0deg,KE,2640165800229.429
6262,2058,2.0deg,LR,189280843319.27573
6263,2058,2.0deg,LS,335356576787.1371
6264,2058,2.0deg,LY,1431930943840.3909
6265,2058,2.0deg,MA,2932642223044.0557
6266,2058,2.0deg,ML,1436436168624.9614
6267,2058,2.0deg,MR,288535556986.67535
6268,2058,2.0deg,MW,1052727542218.7651
6269,2058,2.0deg,MZ,5283826320136.414
6270,2058,2.0deg,NE,1611598138560.773
6271,2058,2.0deg,NG,13716158964797.39
6272,2058,2.0deg,NM,1159612407246.2295
6273,2058,2.0deg,RW,698615531593.7676
6274,2058,2.0deg,SD,5983257324136.162
6275,2058,2.0deg,SL,352795529115.5326
6276,2058,2.0deg,SN,707596427183.7466
6277,2058,2.0deg,SO,1047707506510.1808
6278,2058,2.0deg,SS,433292891555.5328
6279,2058,2.0deg,SZ,677808295364.3851
6280,2058,2.0deg,TD,835741727155.1394
6281,2058,2.0deg,TG,432235522555.7252
6282,2058,2.0deg,TN,1700551975530.5085
6283,2058,2.0deg,TZ,4227635276816.3105
6284,2058,2.0deg,UG,1751588293492.145
6285,2058,2.0deg,ZA,9289782326182.324
6286,2058,2.0deg,ZM,2841438349571.365
6287,2058,2.0deg,ZW,2336054595379.5737
6288,2058,Reference,AO,2220993008275.1855
6289,2058,Reference,BF,1042134976700.8562
6290,2058,Reference,BI,567738136127.6998
6291,2058,Reference,BJ,354252098857.3765
6292,2058,Reference,BW,1118055458292.5
6293,2058,Reference,CD,3324020177212.2295
6294,2058,Reference,CF,192515575020.6213
6295,2058,Reference,CG,767140013892.331
6296,2058,Reference,CI,890561614433.6483
6297,2058,Reference,CM,1349002164979.8284
6298,2058,Reference,DJ,104068395152.58614
6299,2058,Reference,DZ,2338407371345.1885
6300,2058,Reference,EG,6264369076075.165
6301,2058,Reference,ER,276010998628.4641
6302,2058,Reference,ET,5244374537388.639
6303,2058,Reference,GA,676951101394.2427
6304,2058,Reference,GH,1243152257620.0894
6305,2058,Reference,GM,70599451371.54323
6306,2058,Reference,GN,394077921253.0958
6307,2058,Reference,GQ,431070233603.92773
6308,2058,Reference,GW,89635579780.2808
6309,2058,Reference,KE,3009187251970.5938
6310,2058,Reference,LR,305272993310.6992
6311,2058,Reference,LS,375468955315.3661
6312,2058,Reference,LY,1808620646064.8118
6313,2058,Reference,MA,3125601689453.9307
6314,2058,Reference,ML,2869390487221.164
6315,2058,Reference,MR,673270370010.876
6316,2058,Reference,MW,1011955902731.1139
6317,2058,Reference,MZ,5178217680319.049
6318,2058,Reference,NE,1773920768259.3462
6319,2058,Reference,NG,14206568096213.033
6320,2058,Reference,NM,1245154858280.804
6321,2058,Reference,RW,798649703877.6952
6322,2058,Reference,SD,4651712873375.48
6323,2058,Reference,SL,364701923219.1475
6324,2058,Reference,SN,681234261312.4379
6325,2058,Reference,SO,1132464686044.7341
6326,2058,Reference,SS,470571547303.5125
6327,2058,Reference,SZ,383096692750.49567
6328,2058,Reference,TD,963426325155.7625
6329,2058,Reference,TG,411883475866.2852
6330,2058,Reference,TN,1702664262305.0962
6331,2058,Reference,TZ,4087509406980.9907
6332,2058,Reference,UG,1702028220257.886
6333,2058,Reference,ZA,4920732229569.745
6334,2058,Reference,ZM,3852454995605.8853
6335,2058,Reference,ZW,1883138622196.6318
6336,2059,1.5deg,AO,3634876791637.8076
6337,2059,1.5deg,BF,771839327513.7489
6338,2059,1.5deg,BI,583279686858.2673
6339,2059,1.5deg,BJ,347881199513.52423
6340,2059,1.5deg,BW,1310508356077.8638
6341,2059,1.5deg,CD,3059306978989.5093
6342,2059,1.5deg,CF,200113302728.26645
6343,2059,1.5deg,CG,716312771579.2125
6344,2059,1.5deg,CI,801673728582.6543
6345,2059,1.5deg,CM,1541271509309.73
6346,2059,1.5deg,DJ,110643508315.16284
6347,2059,1.5deg,DZ,1952877087466.4504
6348,2059,1.5deg,EG,6720759484985.315
6349,2059,1.5deg,ER,298006788684.2805
6350,2059,1.5deg,ET,5718255237255.258
6351,2059,1.5deg,GA,659050428646.0228
6352,2059,1.5deg,GH,1139141173387.3894
6353,2059,1.5deg,GM,70790746816.77484
6354,2059,1.5deg,GN,347268549607.9008
6355,2059,1.5deg,GQ,469541744763.7657
6356,2059,1.5deg,GW,123545548015.26212
6357,2059,1.5deg,KE,2868606761704.9375
6358,2059,1.5deg,LR,321929514329.2388
6359,2059,1.5deg,LS,385778859245.3428
6360,2059,1.5deg,LY,1242485497157.676
6361,2059,1.5deg,MA,2715981514559.4526
6362,2059,1.5deg,ML,1561757744976.6382
6363,2059,1.5deg,MR,323643214816.9328
6364,2059,1.5deg,MW,1138062037581.8625
6365,2059,1.5deg,MZ,6565162576154.341
6366,2059,1.5deg,NE,1670258169876.435
6367,2059,1.5deg,NG,12275923685274.523
6368,2059,1.5deg,NM,1257228460764.5127
6369,2059,1.5deg,RW,759774530559.9044
6370,2059,1.5deg,SD,6558413139482.134
6371,2059,1.5deg,SL,421519760355.54034
6372,2059,1.5deg,SN,537030069978.4271
6373,2059,1.5deg,SO,1162516614990.1575
6374,2059,1.5deg,SS,509908905083.782
6375,2059,1.5deg,SZ,676371303508.2673
6376,2059,1.5deg,TD,923517301441.1814
6377,2059,1.5deg,TG,299143897466.12384
6378,2059,1.5deg,TN,1695533792293.5723
6379,2059,1.5deg,TZ,5132880984345.63
6380,2059,1.5deg,UG,1885371273875.8955
6381,2059,1.5deg,ZA,7280586205077.586
6382,2059,1.5deg,ZM,2908152298782.554
6383,2059,1.5deg,ZW,2105803451047.9507
6384,2059,2.0deg,AO,2609319864429.366
6385,2059,2.0deg,BF,850758441665.7712
6386,2059,2.0deg,BI,532710425598.68933
6387,2059,2.0deg,BJ,479955376448.0876
6388,2059,2.0deg,BW,1119975988469.8254
6389,2059,2.0deg,CD,2877315121727.4575
6390,2059,2.0deg,CF,181337661828.49487
6391,2059,2.0deg,CG,666194528221.927
6392,2059,2.0deg,CI,852027634135.589
6393,2059,2.0deg,CM,1389056193400.3853
6394,2059,2.0deg,DJ,98496967338.8823
6395,2059,2.0deg,DZ,2336581669854.2197
6396,2059,2.0deg,EG,7225754761436.369
6397,2059,2.0deg,ER,268115189830.8272
6398,2059,2.0deg,ET,5031283465374.049
6399,2059,2.0deg,GA,646428850188.5444
6400,2059,2.0deg,GH,1133644586257.4927
6401,2059,2.0deg,GM,67374186434.70649
6402,2059,2.0deg,GN,378871250197.58545
6403,2059,2.0deg,GQ,451688572719.9732
6404,2059,2.0deg,GW,110213585138.06682
6405,2059,2.0deg,KE,2725915452292.7417
6406,2059,2.0deg,LR,190970635306.6638
6407,2059,2.0deg,LS,344946001457.0688
6408,2059,2.0deg,LY,1467694253127.5557
6409,2059,2.0deg,MA,3020543268834.2983
6410,2059,2.0deg,ML,1502383390503.0842
6411,2059,2.0deg,MR,296003354053.1558
6412,2059,2.0deg,MW,1077736415322.4355
6413,2059,2.0deg,MZ,5592312180479.532
6414,2059,2.0deg,NE,1670656977023.1987
6415,2059,2.0deg,NG,13960471879312.133
6416,2059,2.0deg,NM,1227778629140.801
6417,2059,2.0deg,RW,716064178856.2806
6418,2059,2.0deg,SD,6280901847051.215
6419,2059,2.0deg,SL,367815290447.1616
6420,2059,2.0deg,SN,700386610279.9883
6421,2059,2.0deg,SO,1090189176830.4238
6422,2059,2.0deg,SS,454894982571.4368
6423,2059,2.0deg,SZ,685635684296.4861
6424,2059,2.0deg,TD,872239020136.8809
6425,2059,2.0deg,TG,447505716296.9558
6426,2059,2.0deg,TN,1782837793769.4475
6427,2059,2.0deg,TZ,4547126661860.324
6428,2059,2.0deg,UG,1808653556319.1309
6429,2059,2.0deg,ZA,9662585312163.338
6430,2059,2.0deg,ZM,2897722375562.587
6431,2059,2.0deg,ZW,2404785869749.2607
6432,2059,Reference,AO,2268593997337.377
6433,2059,Reference,BF,1096516929651.1925
6434,2059,Reference,BI,586608781574.0432
6435,2059,Reference,BJ,372573442278.2752
6436,2059,Reference,BW,1173068630638.3967
6437,2059,Reference,CD,3548449393372.11
6438,2059,Reference,CF,201438346098.03946
6439,2059,Reference,CG,797558418593.9016
6440,2059,Reference,CI,905670266292.686
6441,2059,Reference,CM,1400578136090.6187
6442,2059,Reference,DJ,109425241717.85255
6443,2059,Reference,DZ,2419782272560.404
6444,2059,Reference,EG,6424566218392.639
6445,2059,Reference,ER,288045909931.28815
6446,2059,Reference,ET,5447468439822.334
6447,2059,Reference,GA,692750485090.4564
6448,2059,Reference,GH,1274503645323.0564
6449,2059,Reference,GM,72360267458.3076
6450,2059,Reference,GN,402631336540.34827
6451,2059,Reference,GQ,448238242969.178
6452,2059,Reference,GW,95931551068.69258
6453,2059,Reference,KE,3134173174085.2603
6454,2059,Reference,LR,321688115473.8976
6455,2059,Reference,LS,404557517383.97485
6456,2059,Reference,LY,1881126183732.061
6457,2059,Reference,MA,3206894072945.0312
6458,2059,Reference,ML,3011439896488.069
6459,2059,Reference,MR,722280027564.4778
6460,2059,Reference,MW,1031871308296.759
6461,2059,Reference,MZ,5295251178412.339
6462,2059,Reference,NE,1854484535750.3184
6463,2059,Reference,NG,14511830063213.068
6464,2059,Reference,NM,1301006600290.9016
6465,2059,Reference,RW,828970270844.8386
6466,2059,Reference,SD,4902843937094.245
6467,2059,Reference,SL,379453166076.2054
6468,2059,Reference,SN,721185771871.3984
6469,2059,Reference,SO,1167561988665.4058
6470,2059,Reference,SS,494237160511.04095
6471,2059,Reference,SZ,401869816507.1054
6472,2059,Reference,TD,986612726974.0911
6473,2059,Reference,TG,463968975505.54956
6474,2059,Reference,TN,1745173699534.6426
6475,2059,Reference,TZ,4209999725017.083
6476,2059,Reference,UG,1745894186888.556
6477,2059,Reference,ZA,5043744962828.295
6478,2059,Reference,ZM,4019116398887.5405
6479,2059,Reference,ZW,1918543033544.9888
6480,2060,1.5deg,AO,3648300069547.557
6481,2060,1.5deg,BF,786462913114.418
6482,2060,1.5deg,BI,611698558318.5303
6483,2060,1.5deg,BJ,366770763829.18726
6484,2060,1.5deg,BW,1361761987530.561
6485,2060,1.5deg,CD,3242104810853.244
6486,2060,1.5deg,CF,205804208348.94794
6487,2060,1.5deg,CG,741665565798.8043
6488,2060,1.5deg,CI,830033653241.0564
6489,2060,1.5deg,CM,1601148220024.2559
6490,2060,1.5deg,DJ,123074726013.2124
6491,2060,1.5deg,DZ,1994534099420.2424
6492,2060,1.5deg,EG,6857931565740.355
6493,2060,1.5deg,ER,313086515895.2652
6494,2060,1.5deg,ET,5936996389649.596
6495,2060,1.5deg,GA,694573274696.8362
6496,2060,1.5deg,GH,1168284633259.1523
6497,2060,1.5deg,GM,72769543898.36679
6498,2060,1.5deg,GN,371485931233.7906
6499,2060,1.5deg,GQ,491447051743.9884
6500,2060,1.5deg,GW,129339120543.44977
6501,2060,1.5deg,KE,2995329781676.677
6502,2060,1.5deg,LR,333637358813.28467
6503,2060,1.5deg,LS,399905665076.0886
6504,2060,1.5deg,LY,1287610626859.9072
6505,2060,1.5deg,MA,2824313846466.5293
6506,2060,1.5deg,ML,1635406722771.456
6507,2060,1.5deg,MR,325728077356.2458
6508,2060,1.5deg,MW,1166117774618.2742
6509,2060,1.5deg,MZ,6914973861285.289
6510,2060,1.5deg,NE,1656256124805.203
6511,2060,1.5deg,NG,12500180017041.03
6512,2060,1.5deg,NM,1300533087095.8896
6513,2060,1.5deg,RW,781748513195.3009
6514,2060,1.5deg,SD,6904447114019.02
6515,2060,1.5deg,SL,430327275298.30225
6516,2060,1.5deg,SN,537153198860.78564
6517,2060,1.5deg,SO,1195373021349.3225
6518,2060,1.5deg,SS,535844486182.93945
6519,2060,1.5deg,SZ,695283262282.6926
6520,2060,1.5deg,TD,960763957355.0952
6521,2060,1.5deg,TG,304486307581.6152
6522,2060,1.5deg,TN,1745953195956.6743
6523,2060,1.5deg,TZ,5500410741602.533
6524,2060,1.5deg,UG,1941888745345.5315
6525,2060,1.5deg,ZA,7544774208978.428
6526,2060,1.5deg,ZM,2979867756854.034
6527,2060,1.5deg,ZW,2105124267511.0906
6528,2060,2.0deg,AO,2602462825192.6294
6529,2060,2.0deg,BF,873839874438.158
6530,2060,2.0deg,BI,558898760302.3312
6531,2060,2.0deg,BJ,475951802431.3205
6532,2060,2.0deg,BW,1119677395716.502
6533,2060,2.0deg,CD,2977694873707.864
6534,2060,2.0deg,CF,187634550984.17346
6535,2060,2.0deg,CG,682558208446.1777
6536,2060,2.0deg,CI,850758116476.9122
6537,2060,2.0deg,CM,1441639111352.8823
6538,2060,2.0deg,DJ,107605798848.49722
6539,2060,2.0deg,DZ,2376227072950.2036
6540,2060,2.0deg,EG,7414484319765.864
6541,2060,2.0deg,ER,281402716951.13306
6542,2060,2.0deg,ET,5250635716191.78
6543,2060,2.0deg,GA,664498945525.173
6544,2060,2.0deg,GH,1153749328058.8213
6545,2060,2.0deg,GM,68870413808.82077
6546,2060,2.0deg,GN,387045351955.56165
6547,2060,2.0deg,GQ,466691712227.814
6548,2060,2.0deg,GW,114917103532.37521
6549,2060,2.0deg,KE,2808895814959.966
6550,2060,2.0deg,LR,209437647740.2619
6551,2060,2.0deg,LS,356264155746.6521
6552,2060,2.0deg,LY,1527156317984.7158
6553,2060,2.0deg,MA,3162993918738.9824
6554,2060,2.0deg,ML,1547640865612.577
6555,2060,2.0deg,MR,303193238331.2688
6556,2060,2.0deg,MW,1104169589982.2917
6557,2060,2.0deg,MZ,5944845873915.938
6558,2060,2.0deg,NE,1728074559429.0493
6559,2060,2.0deg,NG,14203880343780.303
6560,2060,2.0deg,NM,1196078278107.639
6561,2060,2.0deg,RW,732080491667.8126
6562,2060,2.0deg,SD,6529619593030.681
6563,2060,2.0deg,SL,377033429515.3282
6564,2060,2.0deg,SN,692608530635.1746
6565,2060,2.0deg,SO,1119278731771.5747
6566,2060,2.0deg,SS,477946066145.21954
6567,2060,2.0deg,SZ,691754590000.2386
6568,2060,2.0deg,TD,908220947283.9415
6569,2060,2.0deg,TG,460975125920.1727
6570,2060,2.0deg,TN,1917538433835.8489
6571,2060,2.0deg,TZ,4876394700545.655
6572,2060,2.0deg,UG,1851218508108.0454
6573,2060,2.0deg,ZA,10011537846622.893
6574,2060,2.0deg,ZM,2957165586408.728
6575,2060,2.0deg,ZW,2416532046455.8296
6576,2060,Reference,AO,2318218952425.417
6577,2060,Reference,BF,1149153208417.0447
6578,2060,Reference,BI,601076846525.9192
6579,2060,Reference,BJ,390517650276.7858
6580,2060,Reference,BW,1234518778883.6409
6581,2060,Reference,CD,3752943312793.1904
6582,2060,Reference,CF,205848587037.37817
6583,2060,Reference,CG,828558723121.9275
6584,2060,Reference,CI,952536295517.8182
6585,2060,Reference,CM,1481391419601.5842
6586,2060,Reference,DJ,109738427267.6508
6587,2060,Reference,DZ,2502182268809.5547
6588,2060,Reference,EG,6584624391118.886
6589,2060,Reference,ER,300655016722.38885
6590,2060,Reference,ET,5653637528394.887
6591,2060,Reference,GA,704777604944.4836
6592,2060,Reference,GH,1300561306911.1985
6593,2060,Reference,GM,74346640635.71536
6594,2060,Reference,GN,411783282743.1272
6595,2060,Reference,GQ,465455123037.40094
6596,2060,Reference,GW,102920035393.7323
6597,2060,Reference,KE,3284471616737.716
6598,2060,Reference,LR,330257774838.5085
6599,2060,Reference,LS,415179067018.9856
6600,2060,Reference,LY,1945022074162.0713
6601,2060,Reference,MA,3277768264122.063
6602,2060,Reference,ML,3168017946180.9106
6603,2060,Reference,MR,758274663149.6589
6604,2060,Reference,MW,1049734823592.0042
6605,2060,Reference,MZ,5418623219965.336
6606,2060,Reference,NE,1923892754255.348
6607,2060,Reference,NG,14813656432048.613
6608,2060,Reference,NM,1360532075072.8506
6609,2060,Reference,RW,858659969258.617
6610,2060,Reference,SD,5203717661369.105
6611,2060,Reference,SL,385327833620.3193
6612,2060,Reference,SN,722881209336.0681
6613,2060,Reference,SO,1199613147158.5881
6614,2060,Reference,SS,518395833719.27075
6615,2060,Reference,SZ,421423123789.7387
6616,2060,Reference,TD,1010298646569.9707
6617,2060,Reference,TG,516808745989.58984
6618,2060,Reference,TN,1858467463994.35
6619,2060,Reference,TZ,4323215788172.0835
6620,2060,Reference,UG,1797376648465.1506
6621,2060,Reference,ZA,5164235215956.483
6622,2060,Reference,ZM,4184377254084.2524
6623,2060,Reference,ZW,1955454779644.915
6624,2061,1.5deg,AO,3684980607047.6753
6625,2061,1.5deg,BF,792062425735.4457
6626,2061,1.5deg,BI,623407495922.2915
6627,2061,1.5deg,BJ,366712776474.0967
6628,2061,1.5deg,BW,1409251723546.8564
6629,2061,1.5deg,CD,3335074486984.6035
6630,2061,1.5deg,CF,211083118528.83197
