,Year,Scenario,Country,Wind (Onshore),Wind (Offshore),Solar CSP,Solar PV,Hydro,Oil,Gas CCS,Gas,Nuclear,Geothermal,Coal,Coal CCS,Biomass,BECCS,Hydrogen
4185,2044,1.5deg,CM,0.0,0.0,0.0,410619452935.29956,206910951201.7929,0.0,0.0,65799622086.7885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4186,2044,1.5deg,DJ,0.0,0.0,0.0,31985348332.702637,0.0,0.0,0.0,0.0,0.0,10055695496.299961,0.0,0.0,0.0,0.0,0.0
4187,2044,1.5deg,DZ,0.0,520065669327.7138,0.0,271935810541.8077,17098136248.678612,0.0,0.0,225810961143.0018,0.0,0.0,0.0,0.0,3758871062.3286843,0.0,0.0
4188,2044,1.5deg,EG,0.0,804527205379.1296,176648588307.38412,1049964321306.3406,236494839865.74368,0.0,206092644732.35123,730102903504.9279,5935875112.840735,0.0,0.0,0.0,5056745410.264814,70045270.68616764,0.0
4189,2044,1.5deg,ER,0.0,0.0,0.0,84972397080.0855,0.0,4563680.0842237435,0.0,0.0,0.0,33421828509.441418,15037139.376226483,0.0,0.0,0.0,0.0
4190,2044,1.5deg,ET,0.0,0.0,0.0,918643344000.7539,556747044757.231,14198115.81758498,0.0,0.0,0.0,241725317824.09955,0.0,0.0,0.0,0.0,0.0
4191,2044,1.5deg,GA,0.0,0.0,0.0,192515587134.56873,124181824610.24828,0.0,0.0,3032240649.1607604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4192,2044,1.5deg,GH,0.0,3715063340.9903965,0.0,622929746207.8427,104733429083.40077,21804249.291291222,0.0,10279295800.654978,5756053795.439352,0.0,15093528648.887333,0.0,0.0,0.0,0.0
4193,2044,1.5deg,GM,0.0,0.0,0.0,16897919873.88064,30817774784.989456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4194,2044,1.5deg,GN,0.0,0.0,0.0,14363231892.798544,176621984754.39145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4195,2044,1.5deg,GQ,0.0,0.0,0.0,52383551609.02998,71124721405.58577,2028302.2596549971,0.0,36599144635.37038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4196,2044,1.5deg,GW,0.0,0.0,0.0,39951510558.960655,7932125063.819975,5070755.649137493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4197,2044,1.5deg,KE,0.0,561060961311.4333,0.0,764992972576.1106,34871972039.83078,0.0,0.0,0.0,0.0,241190957193.8614,2045050955.1668017,0.0,205674076.9953431,0.0,0.0
4198,2044,1.5deg,LR,0.0,0.0,0.0,52624950464.37113,88134722931.33305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4199,2044,1.5deg,LS,0.0,0.0,0.0,147132602330.43213,32081039147.00523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,2044,1.5deg,LY,0.0,389995253982.10815,91588125375.97177,233191294259.55283,0.0,0.0,0.0,58764823780.735535,0.0,0.0,0.0,0.0,1120569109.1470418,0.0,0.0
4201,2044,1.5deg,MA,0.0,65531989398.63293,157166026549.77612,1017013377552.2733,144012137269.79822,0.0,0.0,253859187147.73886,0.0,0.0,22957952542.65378,0.0,9184411369.274803,11214318.589654112,0.0
4202,2044,1.5deg,ML,0.0,0.0,0.0,926006009088.659,44126117947.62075,0.0,0.0,0.0,8120305500.583648,0.0,0.0,0.0,0.0,0.0,0.0
4203,2044,1.5deg,MR,0.0,38100998450.622444,0.0,64091396093.07585,5670000508.582426,0.0,0.0,43664265347.91495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4204,2044,1.5deg,MW,0.0,0.0,0.0,468434478789.50543,66130420439.4769,0.0,0.0,0.0,0.0,0.0,462392035.81896436,0.0,0.0,0.0,0.0
4205,2044,1.5deg,MZ,0.0,0.0,0.0,2272890922464.6167,220513076774.1953,0.0,0.0,172079656839.87314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4206,2044,1.5deg,NE,0.0,0.0,0.0,694866605099.506,26411038638.422806,1521226.694741248,0.0,150641715450.30658,0.0,0.0,184204957.35877442,0.0,0.0,0.0,0.0
4207,2044,1.5deg,NG,0.0,0.0,0.0,4194425810980.1865,655957364536.9348,160742954.07765853,0.0,2206258296329.369,0.0,0.0,13807853232.219969,0.0,2361705780.670664,0.0,0.0
4208,2044,1.5deg,NM,0.0,0.0,0.0,549785893039.4736,88017209967.4246,0.0,0.0,39055259561.19059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4209,2044,1.5deg,RW,0.0,0.0,0.0,265780139730.60834,7667720895.025975,0.0,0.0,10067038955.213724,0.0,91132776575.16293,15037139.376226483,0.0,0.0,0.0,0.0
4210,2044,1.5deg,SD,0.0,0.0,0.0,2881095338496.649,212345925782.55844,0.0,0.0,182510564672.98615,0.0,52075872328.664536,0.0,0.0,0.0,0.0,0.0
4211,2044,1.5deg,SL,0.0,0.0,0.0,150391486877.5377,44302387393.48341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4212,2044,1.5deg,SN,0.0,0.0,0.0,202412940203.55594,48415341130.27896,0.0,0.0,0.0,1130305423.6658378,0.0,0.0,0.0,0.0,0.0,0.0
4213,2044,1.5deg,SO,0.0,30325284481.10766,0.0,505006405373.68994,0.0,0.0,0.0,0.0,0.0,0.0,244353514.86368036,0.0,0.0,0.0,0.0
4214,2044,1.5deg,SS,0.0,0.0,0.0,46589979080.84233,26029121505.720364,12169813.557929983,0.0,9127044353.973888,0.0,52075872328.664536,0.0,0.0,0.0,0.0,0.0
4215,2044,1.5deg,SZ,0.0,0.0,0.0,141942526940.59738,287201683792.2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4216,2044,1.5deg,TD,0.0,134131065974.13002,0.0,360770589307.3516,0.0,30424533.89482496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4217,2044,1.5deg,TG,0.0,0.0,0.0,172720880996.59424,13249586680.677069,0.0,0.0,424513690.88250643,0.0,0.0,1225526859.1624584,0.0,0.0,0.0,0.0
4218,2044,1.5deg,TN,0.0,355782112516.2431,0.0,506816896788.7486,3231606507.482212,0.0,0.0,5730934826.9138365,0.0,0.0,9296711419.352024,0.0,0.0,0.0,0.0
4219,2044,1.5deg,TZ,0.0,0.0,0.0,1198786715624.161,122624777838.4614,0.0,0.0,1303863479.139127,0.0,84623292534.07986,1436046810.429629,0.0,0.0,0.0,0.0
4220,2044,1.5deg,UG,0.0,0.0,0.0,546527008492.3681,171069497209.71747,7606133.47370624,0.0,7307699964.477432,0.0,58585356369.747604,0.0,0.0,0.0,0.0,0.0
4221,2044,1.5deg,ZA,0.0,292755630952.2316,0.0,1499931787662.2478,99269076261.65813,0.0,0.0,0.0,0.0,0.0,125135314604.11273,0.0,177305238.78908888,0.0,0.0
4222,2044,1.5deg,ZM,0.0,100954686370.86694,0.0,1264205805421.613,244015669555.88412,10141511.298274986,0.0,0.0,0.0,0.0,5695316538.745781,0.0,0.0,0.0,0.0
4223,2044,1.5deg,ZW,0.0,0.0,0.0,1089312334726.9484,93217158620.37326,0.0,0.0,0.0,0.0,0.0,14078521740.992044,0.0,0.0,0.0,0.0
4224,2044,2.0deg,AO,0.0,0.0,0.0,680141274923.6957,670235189651.8108,147051913.8249873,0.0,15737328969.144346,0.0,0.0,0.0,0.0,503546878.1610124,0.0,0.0
4225,2044,2.0deg,BF,0.0,0.0,0.0,450088165783.5779,1410155566.9013288,13691040.25267123,0.0,0.0,0.0,0.0,11571078750.006279,0.0,0.0,0.0,0.0
4226,2044,2.0deg,BI,0.0,0.0,0.0,119733832249.21138,53292129132.479385,1014151.1298274986,0.0,0.0,0.0,13018968082.166134,0.0,0.0,0.0,0.0,0.0
4227,2044,2.0deg,BJ,0.0,0.0,0.0,150753585160.5494,44037983224.689415,6084906.778964992,0.0,667092942.8153672,0.0,0.0,6371987810.675972,0.0,0.0,0.0,0.0
4228,2044,2.0deg,BW,0.0,0.0,0.0,488953381493.50336,0.0,0.0,0.0,0.0,0.0,0.0,14240170989.28648,0.0,0.0,0.0,0.0
4229,2044,2.0deg,CD,0.0,0.0,0.0,158719747386.80743,747059289806.956,0.0,0.0,667092942.8153672,0.0,0.0,16503260465.408566,0.0,0.0,0.0,0.0
4230,2044,2.0deg,CF,0.0,0.0,0.0,70367766331.9458,21064198780.5886,507075.5649137493,0.0,0.0,0.0,0.0,206760666.42311415,0.0,0.0,0.0,0.0
4231,2044,2.0deg,CG,0.0,0.0,0.0,336027206634.88354,40630107271.344536,507075.5649137493,0.0,26592750493.139866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4232,2044,2.0deg,CI,0.0,0.0,0.0,352321629370.4113,83727986784.7664,507075.5649137493,0.0,0.0,0.0,0.0,20762530193.724716,0.0,0.0,0.0,0.0
4233,2044,2.0deg,CM,0.0,0.0,0.0,418223516878.54584,73739384852.54866,0.0,0.0,173474487538.4871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4234,2044,2.0deg,DJ,0.0,0.0,0.0,31864648905.032063,0.0,0.0,0.0,0.0,0.0,12776076886.603333,0.0,0.0,0.0,0.0,0.0
4235,2044,2.0deg,DZ,0.0,528402962639.4713,1104681336.7715893,284367851591.877,17098136248.678612,0.0,0.0,447619364629.11145,0.0,0.0,0.0,0.0,4773057028.202272,0.0,0.0
4236,2044,2.0deg,EG,0.0,943107707680.2598,642522835696.7844,1088467438733.2543,236494839865.74368,0.0,0.0,1207438226495.8147,5935875112.840735,0.0,22363985537.29284,0.0,9546114056.404545,70045270.68616764,0.0
4237,2044,2.0deg,ER,0.0,0.0,0.0,79299523979.56844,0.0,5577831.214051242,0.0,0.0,0.0,36239366377.96991,97741405.94547214,0.0,0.0,0.0,0.0
4238,2044,2.0deg,ET,0.0,0.0,0.0,1066620842324.88,556747044757.231,16226418.077239977,0.0,2910951023.1943297,0.0,197810589666.34512,0.0,0.0,0.0,0.0,0.0
4239,2044,2.0deg,GA,0.0,0.0,0.0,185515020329.6753,132231462637.97668,4056604.5193099943,0.0,0.0,0.0,0.0,112778545.32169862,0.0,0.0,0.0,0.0
4240,2044,2.0deg,GH,0.0,475182520.3592368,0.0,560166043819.1432,104733429083.40077,9127360.168447487,0.0,10339940613.638193,774206066.0532461,0.0,42073915974.6817,0.0,0.0,0.0,0.0
4241,2044,2.0deg,GM,0.0,0.0,0.0,17139318729.22179,30817774784.989456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4242,2044,2.0deg,GN,0.0,0.0,0.0,14604630748.139696,152502448912.1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4243,2044,2.0deg,GQ,0.0,0.0,0.0,19432607854.962734,60431041689.917366,10141511.298274986,0.0,59977720040.39984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4244,2044,2.0deg,GW,0.0,0.0,0.0,36813325439.52568,7932125063.819975,507075.5649137493,0.0,0.0,0.0,0.0,763134823.343494,0.0,0.0,0.0,0.0
4245,2044,2.0deg,KE,0.0,627932101449.2605,0.0,778269909619.874,34871972039.83078,0.0,0.0,0.0,0.0,167157720786.31964,5917114344.545121,0.0,205674076.9953431,0.0,0.0
4246,2044,2.0deg,LR,0.0,0.0,0.0,45745083087.1483,69743944079.66156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4247,2044,2.0deg,LS,0.0,0.0,0.0,149184492600.83194,31346583122.577457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4248,2044,2.0deg,LY,0.0,407188221536.9242,96308127451.26855,409171059803.2526,0.0,0.0,0.0,101307160088.461,0.0,0.0,0.0,0.0,1120569109.1470418,0.0,0.0
4249,2044,2.0deg,MA,0.0,77368353996.6721,167409435308.93085,1073259310846.7617,144012137269.79822,0.0,0.0,223112266965.24875,0.0,0.0,38991302402.55527,0.0,11624131455.012667,11214318.589654112,0.0
4250,2044,2.0deg,ML,0.0,0.0,0.0,1022806950080.4609,44126117947.62075,0.0,0.0,0.0,6619727610.544518,0.0,5548704429.827572,0.0,0.0,0.0,0.0
4251,2044,2.0deg,MR,0.0,38100998450.622444,0.0,67350280640.181404,3025958820.642435,0.0,0.0,37084303139.2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4252,2044,2.0deg,MW,0.0,0.0,0.0,477849034147.81036,45536273514.52208,0.0,0.0,0.0,0.0,0.0,1030044047.271514,0.0,0.0,0.0,0.0
4253,2044,2.0deg,MZ,0.0,0.0,0.0,2209282324082.223,196393540931.98715,0.0,0.0,325905224971.7985,0.0,0.0,15837867048.010544,0.0,0.0,0.0,0.0
4254,2044,2.0deg,NE,0.0,0.0,0.0,593479085856.2222,26411038638.422806,15719342.51232623,0.0,127536041703.70157,0.0,0.0,849598374.7567964,0.0,709220955.1563555,0.0,0.0
4255,2044,2.0deg,NG,0.0,0.0,0.0,3516819224037.5728,486650561785.844,361544877.78350323,0.0,2346469103946.5625,0.0,0.0,47122635520.24974,0.0,2482273343.047244,0.0,0.0
4256,2044,2.0deg,NM,0.0,0.0,0.0,447312078947.15466,88017209967.4246,0.0,0.0,87116273850.38864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4257,2044,2.0deg,RW,0.0,0.0,0.0,269280423133.05505,7667720895.025975,0.0,0.0,27654034720.346134,0.0,91132776575.16293,150371393.76226482,0.0,0.0,0.0,0.0
4258,2044,2.0deg,SD,0.0,0.0,0.0,1776936974166.2197,212345925782.55844,0.0,0.0,196519516472.1089,0.0,52075872328.664536,45103899558.99133,0.0,0.0,0.0,0.0
4259,2044,2.0deg,SL,0.0,0.0,0.0,99818426683.56635,44302387393.48341,0.0,0.0,0.0,0.0,0.0,1387176107.456893,0.0,0.0,0.0,0.0
4260,2044,2.0deg,SN,0.0,0.0,0.0,237295074800.35242,48415341130.27896,0.0,0.0,0.0,0.0,0.0,8191481675.199377,0.0,0.0,0.0,0.0
4261,2044,2.0deg,SO,0.0,28597348043.437706,0.0,516955648713.07697,0.0,2535377.8245687466,0.0,0.0,0.0,0.0,278187078.46018994,0.0,0.0,0.0,0.0
4262,2044,2.0deg,SS,0.0,0.0,0.0,59987615552.27627,2379637519.1459923,15212266.94741248,0.0,31232078686.35583,0.0,52075872328.664536,0.0,0.0,0.0,0.0,0.0
4263,2044,2.0deg,SZ,0.0,0.0,0.0,171755285575.22964,135051773771.77934,0.0,0.0,0.0,0.0,0.0,2939760748.0522776,0.0,0.0,0.0,0.0
4264,2044,2.0deg,TD,0.0,187394706665.30627,0.0,362098283011.72797,0.0,46650951.972064935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4265,2044,2.0deg,TG,0.0,0.0,0.0,146046307481.39694,13249586680.677069,0.0,0.0,424513690.88250643,0.0,0.0,4138972613.3063397,0.0,0.0,0.0,0.0
4266,2044,2.0deg,TN,0.0,355782112516.2431,0.0,652380406559.4633,3231606507.482212,0.0,0.0,7580601622.9019,0.0,0.0,14867971558.243935,0.0,0.0,0.0,0.0
4267,2044,2.0deg,TZ,0.0,0.0,0.0,1204942386435.36,122624777838.4614,0.0,0.0,0.0,0.0,84623292534.07986,2706685087.720767,0.0,0.0,0.0,0.0
4268,2044,2.0deg,UG,0.0,0.0,0.0,570304795743.4716,150651619730.6253,16733493.642153727,0.0,12159285003.13465,0.0,58585356369.747604,0.0,0.0,0.0,0.0,0.0
4269,2044,2.0deg,ZA,0.0,157112620595.14038,0.0,2518514257774.239,99269076261.65813,0.0,0.0,0.0,0.0,0.0,158194465522.74667,0.0,177305238.78908888,0.0,0.0
4270,2044,2.0deg,ZM,0.0,0.0,0.0,1270240776805.1418,244015669555.88412,14705191.38249873,0.0,0.0,0.0,0.0,8755374401.807869,0.0,0.0,0.0,0.0
4271,2044,2.0deg,ZW,0.0,0.0,0.0,913936066321.6014,93217158620.37326,0.0,0.0,0.0,0.0,0.0,36156801630.13658,0.0,0.0,0.0,0.0
4272,2044,Reference,AO,0.0,0.0,0.0,746767358997.8536,720589494686.5791,0.0,0.0,6246415737.271166,0.0,0.0,5992300041.426253,0.0,503546878.1610124,0.0,0.0
4273,2044,Reference,BF,0.0,0.0,0.0,466623987374.4468,1410155566.9013288,16226418.077239977,0.0,0.0,0.0,0.0,12886828445.426096,0.0,0.0,0.0,0.0
4274,2044,Reference,BI,0.0,0.0,0.0,157392053682.4311,55348606000.87716,3549528.954396245,0.0,0.0,0.0,13018968082.166134,0.0,0.0,0.0,0.0,0.0
4275,2044,Reference,BJ,0.0,0.0,0.0,88231281627.19106,44037983224.689415,0.0,0.0,515480910.35732925,0.0,0.0,10604942545.083727,0.0,0.0,0.0,0.0
4276,2044,Reference,BW,0.0,0.0,0.0,494988352877.03217,0.0,0.0,0.0,0.0,0.0,0.0,13082311257.317041,0.0,0.0,0.0,0.0
4277,2044,Reference,CD,0.0,0.0,0.0,234036190253.24686,839512614161.9244,0.0,0.0,424513690.88250643,0.0,0.0,18258846487.583008,0.0,0.0,0.0,0.0
4278,2044,Reference,CF,0.0,0.0,0.0,80506518256.27419,23796375191.459923,507075.5649137493,0.0,0.0,0.0,0.0,199242096.7350009,0.0,0.0,0.0,0.0
4279,2044,Reference,CG,0.0,0.0,0.0,351959531087.3996,8989741738.995972,507075.5649137493,0.0,79869218698.89442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4280,2044,Reference,CI,0.0,0.0,0.0,397946013029.88904,83727986784.7664,0.0,0.0,0.0,0.0,0.0,25709749048.50323,0.0,0.0,0.0,0.0
4281,2044,Reference,CM,0.0,0.0,0.0,472296860474.96387,43303527200.26164,0.0,0.0,237363798016.30432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4282,2044,Reference,DJ,0.0,0.0,0.0,38503117426.91374,0.0,0.0,0.0,0.0,0.0,14282002299.0927,0.0,0.0,0.0,0.0,0.0
4283,2044,Reference,DZ,0.0,528921343570.7723,62665559467.77016,617136173679.655,17098136248.678612,0.0,0.0,551231027610.9346,0.0,0.0,0.0,0.0,7780153878.06522,0.0,0.0
4284,2044,Reference,EG,0.0,818350696880.4893,216316690855.09122,1099692485506.618,236494839865.74368,17304967803.811523,0.0,437279424015.4732,5935875112.840735,0.0,150442820174.3019,0.0,6177314519.411857,0.0,0.0
4285,2044,Reference,ER,0.0,0.0,0.0,77609731992.18036,0.0,3042453.389482496,0.0,0.0,0.0,45566388287.58147,233075660.33151048,0.0,0.0,0.0,0.0
4286,2044,Reference,ET,0.0,0.0,0.0,1299570737729.0918,556747044757.231,0.0,0.0,16950225228.80865,0.0,291566591153.5863,0.0,0.0,0.0,0.0,0.0
4287,2044,Reference,GA,0.0,0.0,0.0,220879952637.15408,143160168281.462,8620284.603533737,0.0,0.0,0.0,0.0,319539211.7448128,0.0,0.0,0.0,0.0
4288,2044,Reference,GH,0.0,3153483998.7476625,0.0,590582299592.1283,104733429083.40077,0.0,0.0,60644812.983215205,0.0,0.0,64419105087.75426,0.0,0.0,0.0,0.0
4289,2044,Reference,GM,0.0,0.0,0.0,19432607854.962734,30817774784.989456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4290,2044,Reference,GN,0.0,0.0,0.0,16535821590.868912,176621984754.39145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4291,2044,Reference,GQ,0.0,0.0,0.0,35002834024.46704,76824100155.14531,0.0,0.0,55399036660.16709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4292,2044,Reference,GW,0.0,0.0,0.0,41641302546.34872,7932125063.819975,507075.5649137493,0.0,0.0,0.0,0.0,823283380.8484,0.0,0.0,0.0,0.0
4293,2044,Reference,KE,0.0,689749027506.9031,0.0,873743156907.2997,34871972039.83078,0.0,0.0,0.0,0.0,146997751554.60718,6853176270.7152195,0.0,205674076.9953431,0.0,0.0
4294,2044,Reference,LR,0.0,0.0,0.0,44779487665.78369,88134722931.33305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4295,2044,Reference,LS,0.0,0.0,0.0,169582695877.15927,8784094052.156195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4296,2044,Reference,LY,0.0,407188221536.9242,105045152569.37112,284488551019.5476,0.0,33974062.84922121,0.0,276540347203.46136,0.0,0.0,0.0,0.0,1120569109.1470418,0.0,0.0
4297,2044,Reference,MA,0.0,156248652376.30542,326684398956.18,1073259310846.7617,145157888667.90555,0.0,0.0,31292723499.339046,0.0,0.0,73463944422.55449,0.0,11234059929.676672,0.0,0.0
4298,2044,Reference,ML,0.0,0.0,0.0,1435719692141.5015,44126117947.62075,0.0,0.0,0.0,0.0,0.0,18345310038.99631,0.0,0.0,0.0,0.0
4299,2044,Reference,MR,0.0,38100998450.622444,0.0,154253868562.99612,5670000508.582426,0.0,0.0,132569561181.30844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,2044,Reference,MW,0.0,0.0,0.0,533370770876.2753,18478913574.60283,0.0,0.0,0.0,0.0,0.0,1135304022.9050994,0.0,0.0,0.0,0.0
4301,2044,Reference,MZ,0.0,0.0,0.0,1907292356050.442,98328972550.39058,0.0,0.0,77534393399.04063,0.0,0.0,48013586028.29116,0.0,0.0,0.0,0.0
4302,2044,Reference,NE,0.0,0.0,0.0,628964717591.3715,26411038638.422806,0.0,0.0,134965031294.14543,0.0,0.0,597726290.2050027,0.0,0.0,0.0,0.0
4303,2044,Reference,NG,0.0,0.0,0.0,3298353259953.83,611978137794.1996,0.0,0.0,2860706795637.736,0.0,0.0,44889620322.88011,0.0,2709224048.697278,0.0,0.0
4304,2044,Reference,NM,0.0,0.0,0.0,279177776202.0423,82435344181.77351,0.0,0.0,66497037436.095474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4305,2044,Reference,RW,0.0,0.0,0.0,316353199924.57965,7667720895.025975,0.0,0.0,34203674522.533375,0.0,91132776575.16293,150371393.76226482,0.0,0.0,0.0,0.0
4306,2044,Reference,SD,0.0,0.0,0.0,1883755967654.6794,212345925782.55844,0.0,0.0,202280773705.5143,0.0,52075872328.664536,52442023574.58986,0.0,0.0,0.0,0.0
4307,2044,Reference,SL,0.0,0.0,0.0,172479482141.25308,44302387393.48341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4308,2044,Reference,SN,0.0,0.0,0.0,208327212159.41415,48415341130.27896,0.0,0.0,0.0,0.0,0.0,17766380173.01159,0.0,0.0,0.0,0.0
4309,2044,Reference,SO,0.0,26264633852.58327,0.0,583702432214.9055,0.0,1014151.1298274986,0.0,0.0,0.0,0.0,868394798.9770794,0.0,0.0,0.0,0.0
4310,2044,Reference,SS,0.0,0.0,0.0,57332228143.5236,0.0,0.0,0.0,46090057867.24355,0.0,52075872328.664536,0.0,0.0,0.0,0.0,0.0
4311,2044,Reference,SZ,0.0,0.0,0.0,114181658576.36488,2350259278.1688814,0.0,0.0,0.0,0.0,0.0,5902077205.168895,0.0,0.0,0.0,0.0
4312,2044,Reference,TD,0.0,238325633165.6281,0.0,354977016779.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4313,2044,Reference,TG,0.0,0.0,0.0,63125800671.71124,13249586680.677069,0.0,0.0,424513690.88250643,0.0,0.0,8488465177.879849,0.0,0.0,0.0,0.0
4314,2044,Reference,TN,0.0,355782112516.2431,0.0,690400726275.6947,3231606507.482212,68455201.26335615,0.0,4699973006.199179,650191364.3971198,0.0,26495439580.911064,0.0,0.0,0.0,0.0
4315,2044,Reference,TZ,0.0,0.0,0.0,1329986993502.077,122624777838.4614,0.0,0.0,0.0,0.0,84623292534.07986,12180082894.743452,0.0,0.0,0.0,0.0
4316,2044,Reference,UG,0.0,0.0,0.0,599031259529.0686,140633639557.43045,0.0,0.0,27563067500.87131,0.0,58585356369.747604,0.0,0.0,0.0,0.0,0.0
4317,2044,Reference,ZA,0.0,5831785477.136087,0.0,2602762458288.301,99269076261.65813,0.0,0.0,0.0,0.0,0.0,337068756972.6488,0.0,177305238.78908888,0.0,0.0
4318,2044,Reference,ZM,0.0,207654761396.98648,0.0,1473860711285.4036,244015669555.88412,0.0,0.0,0.0,0.0,0.0,2481127997.0773697,0.0,0.0,0.0,0.0
4319,2044,Reference,ZW,0.0,0.0,0.0,1013633793577.4972,43920470260.780975,0.0,0.0,0.0,0.0,0.0,32942613088.468166,0.0,0.0,0.0,0.0
4320,2045,1.5deg,AO,0.0,0.0,0.0,716713201507.8802,662068038660.174,58313689.96508117,0.0,65193173956.956345,0.0,0.0,0.0,0.0,503546878.1610124,0.0,0.0
4321,2045,1.5deg,BF,0.0,0.0,0.0,474348750745.36365,1410155566.9013288,14198115.81758498,0.0,0.0,0.0,0.0,8292982365.988906,0.0,0.0,0.0,0.0
4322,2045,1.5deg,BI,0.0,0.0,0.0,145322110915.3735,53527155060.29627,0.0,0.0,0.0,0.0,13018968082.166134,0.0,0.0,0.0,0.0,0.0
4323,2045,1.5deg,BJ,0.0,0.0,0.0,137838746399.7978,44037983224.689415,0.0,0.0,545803316.8489368,1307469283.1745896,0.0,1996180252.1940656,0.0,0.0,0.0,0.0
4324,2045,1.5deg,BW,0.0,83243337884.74994,0.0,542181829096.22736,0.0,0.0,0.0,0.0,0.0,0.0,251872084.5517936,0.0,0.0,0.0,0.0
4325,2045,1.5deg,CD,0.0,0.0,0.0,201568044209.8619,949299100693.3883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4326,2045,1.5deg,CF,0.0,0.0,0.0,75195743438.76884,22444976106.512817,0.0,0.0,0.0,0.0,0.0,150371393.76226482,0.0,0.0,0.0,0.0
4327,2045,1.5deg,CG,0.0,0.0,0.0,341096582597.0477,54085341638.86138,0.0,0.0,21104394918.15889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4328,2045,1.5deg,CI,0.0,0.0,0.0,371874936653.0446,83727986784.7664,0.0,0.0,0.0,4266105736.970748,0.0,6770472004.145974,0.0,0.0,0.0,0.0
4329,2045,1.5deg,CM,0.0,0.0,0.0,441759905274.30817,238198777842.41614,0.0,0.0,65920911712.75493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4330,2045,1.5deg,DJ,0.0,0.0,0.0,36934024867.19625,0.0,0.0,0.0,0.0,0.0,10055695496.299961,0.0,0.0,0.0,0.0,0.0
4331,2045,1.5deg,DZ,0.0,551514112493.3069,0.0,261676359189.80875,17098136248.678612,0.0,0.0,233907043676.26105,0.0,0.0,0.0,0.0,3758871062.3286843,0.0,0.0
4332,2045,1.5deg,EG,0.0,886733781401.2776,176648588307.38412,1112365925412.0283,236494839865.74368,0.0,248833131556.5875,646473706401.0741,5935875112.840735,0.0,0.0,0.0,5056745410.264814,70045270.68616764,0.0
4333,2045,1.5deg,ER,0.0,0.0,0.0,91369466746.62602,0.0,5070755.649137493,0.0,0.0,0.0,35753583986.84431,15037139.376226483,0.0,0.0,0.0,0.0
4334,2045,1.5deg,ET,0.0,0.0,0.0,1152438135398.6597,556747044757.231,13183964.687757483,0.0,0.0,0.0,258581966796.15793,0.0,0.0,0.0,0.0,0.0
4335,2045,1.5deg,GA,0.0,0.0,0.0,213637986976.9195,130028094564.69336,0.0,0.0,4275459315.316672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4336,2045,1.5deg,GH,0.0,3715063340.9903965,0.0,668433430439.6499,104733429083.40077,21804249.291291222,0.0,8702530663.091381,6641873092.983112,0.0,14454450225.397707,0.0,0.0,0.0,0.0
