r,t,y,TotalCapacityAnnual
REGION,UGHYDMS03X,2041,3.05733476791306
REGION,UGHYDMS03X,2042,3.05733476791306
REGION,UGHYDMS03X,2043,3.05733476791306
REGION,UGHYDMS03X,2044,3.16882501258175
REGION,UGHYDMS03X,2045,3.16882501258175
REGION,UGHYDMS03X,2046,3.65770572953757
REGION,UGHYDMS03X,2047,4.0
REGION,UGHYDMS03X,2048,4.0
REGION,UGHYDMS03X,2049,4.0
REGION,UGHYDMS03X,2050,4.0
REGION,UGHYDMS03X,2051,4.0
REGION,UGHYDMS03X,2052,4.0
REGION,UGHYDMS03X,2053,4.0
REGION,UGHYDMS03X,2054,4.0
REGION,UGHYDMS03X,2055,4.0
REGION,UGHYDMS03X,2056,4.0
REGION,UGHYDMS03X,2057,4.0
REGION,UGHYDMS03X,2058,4.0
REGION,UGHYDMS03X,2059,4.0
REGION,UGHYDMS03X,2060,4.0
REGION,UGHYDMS03X,2061,4.0
REGION,UGHYDMS03X,2062,4.0
REGION,UGHYDMS03X,2063,4.0
REGION,UGHYDMS03X,2064,4.0
REGION,UGHYDMS03X,2065,4.0
REGION,UGHYDMS03X,2066,4.0
REGION,UGHYDMS03X,2067,4.0
REGION,UGHYDMS03X,2068,4.0
REGION,UGHYDMS03X,2069,4.0
REGION,UGHYDMS03X,2070,4.0
REGION,UGLF00I00X,2015,89.1735315217911
REGION,UGLF00I00X,2016,104.547938062125
REGION,UGLF00I00X,2017,109.998956231135
REGION,UGLF00I00X,2018,113.135048537949
REGION,UGLF00I00X,2019,113.135048537949
REGION,UGLF00I00X,2020,117.367900843709
REGION,UGLF00I00X,2021,131.993765069749
REGION,UGLF00I00X,2022,133.4491715
REGION,UGLF00I00X,2023,133.4491715
REGION,UGLF00I00X,2024,133.4491715
REGION,UGLF00I00X,2025,133.4491715
REGION,UGLF00I00X,2026,133.4491715
REGION,UGLF00I00X,2027,133.4491715
REGION,UGLF00I00X,2028,133.4491715
REGION,UGLF00I00X,2029,133.4491715
REGION,UGLF00I00X,2030,133.4491715
REGION,UGLF00I00X,2031,133.4491715
REGION,UGLF00I00X,2032,133.4491715
REGION,UGLF00I00X,2033,133.4491715
REGION,UGLF00I00X,2034,133.4491715
REGION,UGLF00I00X,2035,999999999.0
REGION,UGLF00I00X,2036,999999999.0
REGION,UGLF00I00X,2037,999999999.0
REGION,UGLF00I00X,2038,999999999.0
REGION,UGLF00I00X,2039,999999999.0
REGION,UGLF00I00X,2040,999999999.0
REGION,UGLF00I00X,2041,999999999.0
REGION,UGLF00I00X,2042,999999999.0
REGION,UGLF00I00X,2043,999999999.0
REGION,UGLF00I00X,2044,999999999.0
REGION,UGLF00I00X,2045,999999999.0
REGION,UGLF00I00X,2046,999999999.0
REGION,UGLF00I00X,2047,999999999.0
REGION,UGLF00I00X,2048,999999999.0
REGION,UGLF00I00X,2049,999999999.0
REGION,UGLF00I00X,2050,999999999.0
REGION,UGLF00I00X,2051,999999999.0
REGION,UGLF00I00X,2052,999999999.0
REGION,UGLF00I00X,2053,999999999.0
REGION,UGLF00I00X,2054,999999999.0
REGION,UGLF00I00X,2055,999999999.0
REGION,UGLF00I00X,2056,999999999.0
REGION,UGLF00I00X,2057,999999999.0
REGION,UGLF00I00X,2058,999999999.0
REGION,UGLF00I00X,2059,999999999.0
REGION,UGLF00I00X,2060,999999999.0
REGION,UGLF00I00X,2061,999999999.0
REGION,UGLF00I00X,2062,999999999.0
REGION,UGLF00I00X,2063,999999999.0
REGION,UGLF00I00X,2064,999999999.0
REGION,UGLF00I00X,2065,999999999.0
REGION,UGLF00I00X,2066,999999999.0
REGION,UGLF00I00X,2067,999999999.0
REGION,UGLF00I00X,2068,999999999.0
REGION,UGLF00I00X,2069,999999999.0
REGION,UGLF00I00X,2070,999999999.0
REGION,UGLF00P00X,2015,84.6272007390881
REGION,UGLF00P00X,2016,100.72898620114
REGION,UGLF00P00X,2017,109.998956231135
REGION,UGLF00P00X,2018,111.525893114185
REGION,UGLF00P00X,2019,113.010251174011
REGION,UGLF00P00X,2020,113.010251174011
REGION,UGLF00P00X,2021,131.993765069749
REGION,UGLF00P00X,2022,132.895138104984
REGION,UGLF00P00X,2023,132.895138104984
REGION,UGLF00P00X,2024,132.895138104984
REGION,UGLF00P00X,2025,132.895138104984
REGION,UGLF00P00X,2026,132.895138104984
REGION,UGLF00P00X,2027,132.895138104984
REGION,UGLF00P00X,2028,132.895138104984
REGION,UGLF00P00X,2029,132.895138104984
REGION,UGLF00P00X,2030,132.895138104984
REGION,UGLF00P00X,2031,137.331879449029
REGION,UGLF00P00X,2032,141.966106455233
REGION,UGLF00P00X,2033,146.800807826293
REGION,UGLF00P00X,2034,151.840056290309
REGION,UGLF00P00X,2035,158.998568657947
REGION,UGLF00P00X,2036,165.003099420709
REGION,UGLF00P00X,2037,171.223371489371
REGION,UGLF00P00X,2038,177.66946650887
REGION,UGLF00P00X,2039,184.352050419104
REGION,UGLF00P00X,2040,191.281760852943
REGION,UGLF00P00X,2041,196.850680441932
REGION,UGLF00P00X,2042,202.590220558232
REGION,UGLF00P00X,2043,208.505398329335
REGION,UGLF00P00X,2044,214.601264622406
REGION,UGLF00P00X,2045,220.882926167493
REGION,UGLF00P00X,2046,227.441326244228
REGION,UGLF00P00X,2047,234.194588164929
REGION,UGLF00P00X,2048,241.147853526846
REGION,UGLF00P00X,2049,248.306130604551
REGION,UGLF00P00X,2050,255.674651411125
REGION,UGLF00P00X,2051,261.944731783248
REGION,UGLF00P00X,2052,268.366639213622
REGION,UGLF00P00X,2053,274.942959235705
REGION,UGLF00P00X,2054,281.676121989461
REGION,UGLF00P00X,2055,288.569008251302
REGION,UGLF00P00X,2056,295.625215127576
REGION,UGLF00P00X,2057,302.848732426746
REGION,UGLF00P00X,2058,310.243381599658
REGION,UGLF00P00X,2059,317.813146583855
REGION,UGLF00P00X,2060,332.38553896637
REGION,UGLF00P00X,2061,332.38553896637
REGION,UGLF00P00X,2062,339.346899001203
REGION,UGLF00P00X,2063,346.44967552336
REGION,UGLF00P00X,2064,353.697392648155
REGION,UGLF00P00X,2065,361.093542906666
REGION,UGLF00P00X,2066,368.641323311237
REGION,UGLF00P00X,2067,376.343907335932
REGION,UGLF00P00X,2068,384.204693037261
REGION,UGLF00P00X,2069,392.227165824261
REGION,UGLF00P00X,2070,999999999.0
REGION,UGLFRCFURX,2017,0.00105743608471648
REGION,UGLFRCFURX,2018,0.0931672071317282
REGION,UGLFRCFURX,2019,0.0931672071317282
REGION,UGLFRCFURX,2020,0.0931672071317282
REGION,UGLFRCFURX,2021,0.0931672071317282
REGION,UGLFRCFURX,2022,0.0931672071317282
REGION,UGLFRCFURX,2023,0.0931672071317282
REGION,UGLFRCFURX,2024,0.0931672071317282
REGION,UGLFRCFURX,2025,0.0931672071317282
REGION,UGLFRCFURX,2026,0.0931672071317282
REGION,UGLFRCFURX,2027,0.0921097710470117
REGION,UGLFRCFURX,2070,0.0
REGION,UGLFRCP01N,2070,0.0
REGION,UGLFRCP01O,2070,0.0
REGION,UGLFRCP02N,2070,0.0
REGION,UGLFRCP02O,2015,0.1039
REGION,UGLFRCP02O,2016,0.1039
REGION,UGLFRCP02O,2017,0.1039
REGION,UGLFRCP02O,2018,0.1039
REGION,UGLFRCP02O,2019,0.1039
REGION,UGLFRCP02O,2020,0.1039
REGION,UGLFRCP02O,2021,0.098705
REGION,UGLFRCP02O,2022,0.09351
REGION,UGLFRCP02O,2023,0.088315
REGION,UGLFRCP02O,2024,0.08312
REGION,UGLFRCP02O,2025,0.077925
REGION,UGLFRCP02O,2026,0.07273
REGION,UGLFRCP02O,2027,0.067535
REGION,UGLFRCP02O,2028,0.06234
REGION,UGLFRCP02O,2029,0.057145
REGION,UGLFRCP02O,2030,0.05195
REGION,UGLFRCP02O,2031,0.046755
REGION,UGLFRCP02O,2032,0.04156
REGION,UGLFRCP02O,2033,0.036365
REGION,UGLFRCP02O,2034,0.03117
REGION,UGLFRCP02O,2035,0.025975
REGION,UGLFRCP02O,2036,0.02078
REGION,UGLFRCP02O,2037,0.015585
REGION,UGLFRCP02O,2038,0.01039
REGION,UGLFRCP02O,2039,0.00519500000000001
REGION,UGLFRCP02O,2070,0.0
REGION,UGLFRCP03N,2070,0.0
REGION,UGLFRCP03O,2070,0.0
REGION,UGLFRCP04N,2070,0.0
REGION,UGLFRCP04O,2070,0.0
REGION,UGNG00ELGX,2070,0.0
REGION,UGNG00ILGX,2070,0.0
REGION,UGNG00IPIX,2055,3.2175
REGION,UGNG00IPIX,2056,3.2175
REGION,UGNG00IPIX,2057,3.2175
REGION,UGNG00IPIX,2058,3.2175
REGION,UGNG00IPIX,2059,3.2175
REGION,UGNG00IPIX,2060,3.2175
REGION,UGNG00IPIX,2061,3.2175
REGION,UGNG00IPIX,2062,3.2175
REGION,UGNG00IPIX,2063,3.2175
REGION,UGNG00IPIX,2064,3.2175
REGION,UGNG00IPIX,2065,3.2175
REGION,UGNG00IPIX,2066,3.2175
REGION,UGNG00IPIX,2067,3.2175
REGION,UGNG00IPIX,2068,3.2175
REGION,UGNG00IPIX,2069,3.2175
REGION,UGNG00IPIX,2070,999999999.0
REGION,UGNG00P00X,2070,999999999.0
REGION,UGNG00X00X,2015,27.6034073121361
REGION,UGNG00X00X,2016,27.6514663058705
REGION,UGNG00X00X,2017,27.6993682440699
REGION,UGNG00X00X,2018,27.7471138953583
REGION,UGNG00X00X,2019,27.7471138953583
REGION,UGNG00X00X,2020,27.7471138953583
REGION,UGNG00X00X,2021,31.1069207391335
REGION,UGNG00X00X,2022,31.1540488294813
REGION,UGNG00X00X,2023,32.1583278725375
REGION,UGNG00X00X,2024,32.1583278725375
REGION,UGNG00X00X,2025,33.4493058452985
REGION,UGNG00X00X,2026,46.9974503810391
REGION,UGNG00X00X,2027,46.9974503810391
REGION,UGNG00X00X,2028,46.9974503810391
REGION,UGNG00X00X,2029,46.9974503810391
REGION,UGNG00X00X,2030,46.9974503810391
REGION,UGNG00X00X,2031,46.9974503810391
REGION,UGNG00X00X,2032,46.9974503810391
REGION,UGNG00X00X,2033,46.9974503810391
REGION,UGNG00X00X,2034,46.9974503810391
REGION,UGNG00X00X,2035,46.9974503810391
REGION,UGNG00X00X,2036,46.9974503810391
REGION,UGNG00X00X,2037,46.9974503810391
REGION,UGNG00X00X,2038,46.9974503810391
REGION,UGNG00X00X,2039,56.9674524838552
REGION,UGNG00X00X,2040,56.9674524838552
REGION,UGNG00X00X,2041,56.9674524838552
REGION,UGNG00X00X,2042,56.9674524838552
REGION,UGNG00X00X,2043,56.9674524838552
REGION,UGNG00X00X,2044,56.9674524838552
REGION,UGNG00X00X,2045,56.9674524838552
REGION,UGNG00X00X,2046,56.9674524838552
REGION,UGNG00X00X,2047,56.9674524838552
REGION,UGNG00X00X,2048,56.9674524838552
REGION,UGNG00X00X,2049,56.9674524838552
REGION,UGNG00X00X,2050,29.3640451717191
REGION,UGNG00X00X,2051,29.3159861779847
REGION,UGNG00X00X,2052,29.2680842397853
REGION,UGNG00X00X,2053,29.220338588497
REGION,UGNG00X00X,2054,29.220338588497
REGION,UGNG00X00X,2055,29.220338588497
REGION,UGNG00X00X,2056,25.8605317447218
REGION,UGNG00X00X,2057,25.8134036543739
REGION,UGNG00X00X,2058,24.8091246113177
REGION,UGNG00X00X,2059,24.8091246113177
REGION,UGNG00X00X,2060,23.5181466385567
REGION,UGNG00X00X,2061,9.97000210281617
REGION,UGNG00X00X,2062,9.97000210281617
REGION,UGNG00X00X,2063,9.97000210281617
REGION,UGNG00X00X,2064,9.97000210281617
REGION,UGNG00X00X,2065,9.97000210281617
REGION,UGNG00X00X,2066,9.97000210281617
REGION,UGNG00X00X,2067,9.97000210281617
REGION,UGNG00X00X,2068,9.97000210281617
REGION,UGNG00X00X,2069,9.97000210281617
REGION,UGNG00X00X,2070,999999999.0
REGION,UGNGCCC01N,2070,0.0
REGION,UGNGCCC02N,2070,0.0
REGION,UGNGCCC03N,2070,0.0
REGION,UGNGCCC04N,2070,0.0
REGION,UGNGCCP01N,2070,0.0
REGION,UGNGCCP01O,2070,0.0
REGION,UGNGCCP02N,2020,0.334316440475539
REGION,UGNGCCP02N,2021,0.334316440475539
REGION,UGNGCCP02N,2022,0.334316440475539
REGION,UGNGCCP02N,2023,0.334316440475539
REGION,UGNGCCP02N,2024,0.334316440475539
REGION,UGNGCCP02N,2025,0.334316440475539
REGION,UGNGCCP02N,2026,0.334316440475539
REGION,UGNGCCP02N,2027,0.334316440475539
REGION,UGNGCCP02N,2028,0.354273826055624
REGION,UGNGCCP02N,2029,0.354273826055624
REGION,UGNGCCP02N,2030,0.379383700278704
REGION,UGNGCCP02N,2031,0.66229786086169
REGION,UGNGCCP02N,2032,0.938558925752367
REGION,UGNGCCP02N,2033,0.938558925752367
REGION,UGNGCCP02N,2034,0.938558925752367
REGION,UGNGCCP02N,2035,0.938558925752367
REGION,UGNGCCP02N,2036,0.938558925752367
REGION,UGNGCCP02N,2037,0.938558925752367
REGION,UGNGCCP02N,2038,0.938558925752367
REGION,UGNGCCP02N,2039,0.938558925752367
REGION,UGNGCCP02N,2040,0.938558925752367
REGION,UGNGCCP02N,2041,0.938558925752367
REGION,UGNGCCP02N,2042,0.938558925752367
REGION,UGNGCCP02N,2043,0.938558925752367
REGION,UGNGCCP02N,2044,0.938558925752367
REGION,UGNGCCP02N,2045,0.938558925752367
REGION,UGNGCCP02N,2046,0.938558925752367
REGION,UGNGCCP02N,2047,0.938558925752367
REGION,UGNGCCP02N,2048,0.938558925752367
REGION,UGNGCCP02N,2049,0.938558925752367
REGION,UGNGCCP02N,2050,0.604242485276828
REGION,UGNGCCP02N,2051,0.604242485276828
REGION,UGNGCCP02N,2052,0.604242485276828
REGION,UGNGCCP02N,2053,0.604242485276828
REGION,UGNGCCP02N,2054,0.604242485276828
REGION,UGNGCCP02N,2055,0.604242485276828
REGION,UGNGCCP02N,2056,0.604242485276828
REGION,UGNGCCP02N,2057,0.604242485276828
REGION,UGNGCCP02N,2058,0.584285099696743
REGION,UGNGCCP02N,2059,0.584285099696743
REGION,UGNGCCP02N,2060,0.559175225473662
REGION,UGNGCCP02N,2061,0.276261064890676
REGION,UGNGCCP02N,2062,0.0675109904789661
REGION,UGNGCCP02N,2063,0.0676195290488681
REGION,UGNGCCP02N,2064,0.0677280676187699
REGION,UGNGCCP02N,2065,0.0678366061886721
REGION,UGNGCCP02N,2066,0.0679451447585737
REGION,UGNGCCP02N,2067,0.0680536833284757
REGION,UGNGCCP02N,2068,0.0681622218983776
REGION,UGNGCCP02N,2069,0.0682707604682793
REGION,UGNGCCP02N,2070,0.0683792990381813
REGION,UGNGCCP02O,2070,0.0
REGION,UGNGCCP03N,2070,0.0
REGION,UGNGCCP03O,2070,0.0
REGION,UGNGCCP04N,2070,0.0
REGION,UGNGCCP04O,2070,0.0
REGION,UGNGGCP01N,2070,0.0
REGION,UGNGGCP01O,2070,0.0
REGION,UGNGGCP02N,2070,0.0
REGION,UGNGGCP02O,2070,0.0
REGION,UGNGGCP03N,2070,0.0
REGION,UGNGGCP03O,2070,0.0
REGION,UGNGGCP04N,2070,0.0
REGION,UGNGGCP04O,2070,0.0
REGION,UGNPCHA00X,2070,0.0
REGION,UGNULWP04N,2070,0.0
REGION,UGNULWP04O,2070,0.0
REGION,UGSOC1P00X,2070,0.0
REGION,UGSOC2P00X,2070,0.0
REGION,UGSOLAR00X,2015,0.222083505984
REGION,UGSOLAR00X,2016,0.343164926784
REGION,UGSOLAR00X,2017,0.464246347584
REGION,UGSOLAR00X,2018,0.464246347584
REGION,UGSOLAR00X,2019,0.464246347584
REGION,UGSOLAR00X,2020,0.464246347584
REGION,UGSOLAR00X,2021,0.464246347584
REGION,UGSOLAR00X,2022,0.464246347584
REGION,UGSOLAR00X,2023,0.464246347584
REGION,UGSOLAR00X,2024,0.464246347584
REGION,UGSOLAR00X,2025,0.464246347584
REGION,UGSOLAR00X,2026,0.464246347584
REGION,UGSOLAR00X,2027,0.464246347584
REGION,UGSOLAR00X,2028,0.464246347584
REGION,UGSOLAR00X,2029,0.464246347584
REGION,UGSOLAR00X,2030,0.464246347584
REGION,UGSOLAR00X,2031,1.72866759242987
REGION,UGSOLAR00X,2032,5.02950202897068
REGION,UGSOLAR00X,2033,10.8528660655115
REGION,UGSOLAR00X,2034,16.6762301020523
REGION,UGSOLAR00X,2035,22.4794139017931
REGION,UGSOLAR00X,2036,28.1816965175339
REGION,UGSOLAR00X,2037,33.8839791332747
REGION,UGSOLAR00X,2038,39.7073431698155
REGION,UGSOLAR00X,2039,45.5307072063563
REGION,UGSOLAR00X,2040,51.3641664063563
REGION,UGSOLAR00X,2041,59.7201552063563
REGION,UGSOLAR00X,2042,68.0761440063563
REGION,UGSOLAR00X,2043,76.4321328063563
REGION,UGSOLAR00X,2044,84.7881216063563
REGION,UGSOLAR00X,2045,93.1441104063563
REGION,UGSOLAR00X,2046,101.500099206356
REGION,UGSOLAR00X,2047,109.856088006356
REGION,UGSOLAR00X,2048,118.212076806356
REGION,UGSOLAR00X,2049,126.568065606356
REGION,UGSOLAR00X,2050,139.969113606356
REGION,UGSOLAR00X,2051,151.9845984
REGION,UGSOLAR00X,2052,162.0747168
REGION,UGSOLAR00X,2053,169.6423056
REGION,UGSOLAR00X,2054,177.2098944
REGION,UGSOLAR00X,2055,184.7774832
REGION,UGSOLAR00X,2056,192.345072
REGION,UGSOLAR00X,2057,199.9126608
REGION,UGSOLAR00X,2058,207.4802496
REGION,UGSOLAR00X,2059,215.0478384
REGION,UGSOLAR00X,2060,222.6154272
REGION,UGSOLAR00X,2061,237.7506048
REGION,UGSOLAR00X,2062,237.7506048
REGION,UGSOLAR00X,2063,237.7506048
REGION,UGSOLAR00X,2064,247.8407232
REGION,UGSOLAR00X,2065,247.8407232
REGION,UGSOLAR00X,2066,252.8857824
REGION,UGSOLAR00X,2067,257.9308416
REGION,UGSOLAR00X,2068,262.9759008
REGION,UGSOLAR00X,2069,268.02096
REGION,UGSOLAR00X,2070,999999999.0
REGION,UGSOU1P03X,2015,0.02001
REGION,UGSOU1P03X,2016,0.02001
REGION,UGSOU1P03X,2017,0.02001
REGION,UGSOU1P03X,2018,0.02001
REGION,UGSOU1P03X,2019,0.02001
REGION,UGSOU1P03X,2020,0.0190095
REGION,UGSOU1P03X,2021,0.018009
REGION,UGSOU1P03X,2022,0.0170085
REGION,UGSOU1P03X,2023,0.016008
REGION,UGSOU1P03X,2024,0.0150075
REGION,UGSOU1P03X,2025,0.014007
REGION,UGSOU1P03X,2026,0.0130065
REGION,UGSOU1P03X,2027,0.012006
REGION,UGSOU1P03X,2028,0.0110055
REGION,UGSOU1P03X,2029,0.010005
REGION,UGSOU1P03X,2030,0.0090045
REGION,UGSOU1P03X,2031,0.008004
REGION,UGSOU1P03X,2032,0.0070035
REGION,UGSOU1P03X,2033,0.006003
REGION,UGSOU1P03X,2034,0.0050025
REGION,UGSOU1P03X,2035,0.004002
REGION,UGSOU1P03X,2036,0.0030015
REGION,UGSOU1P03X,2037,0.002001
REGION,UGSOU1P03X,2038,0.0010005
REGION,UGSOU1P03X,2050,0.5
REGION,UGSOU1P03X,2051,1.0
REGION,UGSOU1P03X,2052,1.5
REGION,UGSOU1P03X,2053,2.0
REGION,UGSOU1P03X,2054,2.5
REGION,UGSOU1P03X,2055,3.0
REGION,UGSOU1P03X,2056,3.5
REGION,UGSOU1P03X,2057,4.0
REGION,UGSOU1P03X,2058,4.5
REGION,UGSOU1P03X,2059,5.0
REGION,UGSOU1P03X,2060,5.5
REGION,UGSOU1P03X,2061,6.0
REGION,UGSOU1P03X,2062,6.5
REGION,UGSOU1P03X,2063,7.0
REGION,UGSOU1P03X,2064,7.5
REGION,UGSOU1P03X,2065,8.0
REGION,UGSOU1P03X,2066,8.5
REGION,UGSOU1P03X,2067,9.0
REGION,UGSOU1P03X,2068,9.5
REGION,UGSOU1P03X,2069,10.0
REGION,UGSOU1P03X,2070,10.5
REGION,UGSOV1F01X,2015,0.002
REGION,UGSOV1F01X,2016,0.014
REGION,UGSOV1F01X,2017,0.026
REGION,UGSOV1F01X,2018,0.026
REGION,UGSOV1F01X,2019,0.026
REGION,UGSOV1F01X,2020,0.026
REGION,UGSOV1F01X,2021,0.026
REGION,UGSOV1F01X,2022,0.026
REGION,UGSOV1F01X,2023,0.026
REGION,UGSOV1F01X,2024,0.026
REGION,UGSOV1F01X,2025,0.026
REGION,UGSOV1F01X,2026,0.026
REGION,UGSOV1F01X,2027,0.026
REGION,UGSOV1F01X,2028,0.026
REGION,UGSOV1F01X,2029,0.026
REGION,UGSOV1F01X,2030,0.026
REGION,UGSOV1F01X,2031,0.026
REGION,UGSOV1F01X,2032,0.026
REGION,UGSOV1F01X,2033,0.276
REGION,UGSOV1F01X,2034,0.526
REGION,UGSOV1F01X,2035,0.774
REGION,UGSOV1F01X,2036,1.012
REGION,UGSOV1F01X,2037,1.25
REGION,UGSOV1F01X,2038,1.5
REGION,UGSOV1F01X,2039,1.75
REGION,UGSOV1F01X,2040,2.0
REGION,UGSOV1F01X,2041,2.5
REGION,UGSOV1F01X,2042,3.0
REGION,UGSOV1F01X,2043,3.5
REGION,UGSOV1F01X,2044,4.0
REGION,UGSOV1F01X,2045,4.5
REGION,UGSOV1F01X,2046,5.0
REGION,UGSOV1F01X,2047,5.5
REGION,UGSOV1F01X,2048,6.0
REGION,UGSOV1F01X,2049,6.5
REGION,UGSOV1F01X,2050,7.0
REGION,UGSOV1F01X,2051,7.5
REGION,UGSOV1F01X,2052,8.0
REGION,UGSOV1F01X,2053,8.25
REGION,UGSOV1F01X,2054,8.5
REGION,UGSOV1F01X,2055,8.75
REGION,UGSOV1F01X,2056,9.0
REGION,UGSOV1F01X,2057,9.25
REGION,UGSOV1F01X,2058,9.5
REGION,UGSOV1F01X,2059,9.75
REGION,UGSOV1F01X,2060,10.0
REGION,UGSOV1F01X,2061,10.0
REGION,UGSOV1F01X,2062,10.0
REGION,UGSOV1F01X,2063,10.0
REGION,UGSOV1F01X,2064,10.0
REGION,UGSOV1F01X,2065,10.0
REGION,UGSOV1F01X,2066,10.0
REGION,UGSOV1F01X,2067,10.0
REGION,UGSOV1F01X,2068,10.0
REGION,UGSOV1F01X,2069,10.0
REGION,UGSOV1F01X,2070,10.0
REGION,UGSOV2F01X,2031,0.104620406785172
REGION,UGSOV2F01X,2032,0.354620406785172
REGION,UGSOV2F01X,2033,0.604620406785172
REGION,UGSOV2F01X,2034,0.854620406785172
REGION,UGSOV2F01X,2035,1.10462040678517
REGION,UGSOV2F01X,2036,1.35462040678517
REGION,UGSOV2F01X,2037,1.60462040678517
REGION,UGSOV2F01X,2038,1.85462040678517
REGION,UGSOV2F01X,2039,2.10462040678517
REGION,UGSOV2F01X,2040,2.35462040678517
REGION,UGSOV2F01X,2041,2.60462040678517
REGION,UGSOV2F01X,2042,2.85462040678517
REGION,UGSOV2F01X,2043,3.10462040678517
REGION,UGSOV2F01X,2044,3.35462040678517
REGION,UGSOV2F01X,2045,3.60462040678517
REGION,UGSOV2F01X,2046,3.85462040678517
REGION,UGSOV2F01X,2047,4.10462040678517
REGION,UGSOV2F01X,2048,4.35462040678517
REGION,UGSOV2F01X,2049,4.60462040678517
REGION,UGSOV2F01X,2050,4.85462040678517
REGION,UGSOV2F01X,2051,5.0
REGION,UGSOV2F01X,2052,5.0
REGION,UGSOV2F01X,2053,5.0
REGION,UGSOV2F01X,2054,5.0
REGION,UGSOV2F01X,2055,5.0
REGION,UGSOV2F01X,2056,5.0
REGION,UGSOV2F01X,2057,5.0
REGION,UGSOV2F01X,2058,5.0
REGION,UGSOV2F01X,2059,5.0
REGION,UGSOV2F01X,2060,5.0
REGION,UGSOV2F01X,2061,5.0
REGION,UGSOV2F01X,2062,5.0
REGION,UGSOV2F01X,2063,5.0
REGION,UGSOV2F01X,2064,5.0
REGION,UGSOV2F01X,2065,5.0
REGION,UGSOV2F01X,2066,5.0
REGION,UGSOV2F01X,2067,5.0
REGION,UGSOV2F01X,2068,5.0
REGION,UGSOV2F01X,2069,5.0
REGION,UGSOV2F01X,2070,5.0
REGION,UGUR00I00X,2070,999999999.0
REGION,UGUR00X00X,2070,999999999.0
REGION,UGWA00000X,2015,36.4388372531457
REGION,UGWA00000X,2016,41.9670168258774
REGION,UGWA00000X,2017,43.7963977418617
REGION,UGWA00000X,2018,43.7963977418617
REGION,UGWA00000X,2019,43.7963977418617
REGION,UGWA00000X,2020,44.7828533282668
REGION,UGWA00000X,2021,44.7828533282668
REGION,UGWA00000X,2022,44.7828533282668
REGION,UGWA00000X,2023,45.7325240422676
REGION,UGWA00000X,2024,45.7325240422676
REGION,UGWA00000X,2025,45.7325240422676
REGION,UGWA00000X,2026,45.7325240422676
REGION,UGWA00000X,2027,45.7325240422676
REGION,UGWA00000X,2028,45.7325240422676
REGION,UGWA00000X,2029,45.7325240422676
REGION,UGWA00000X,2030,45.7325240422676
REGION,UGWA00000X,2031,45.7325240422676
REGION,UGWA00000X,2032,45.7325240422676
REGION,UGWA00000X,2033,45.7325240422676
REGION,UGWA00000X,2034,45.7325240422676
REGION,UGWA00000X,2035,45.7325240422676
REGION,UGWA00000X,2036,45.7325240422676
REGION,UGWA00000X,2037,45.7325240422676
REGION,UGWA00000X,2038,45.7325240422676
REGION,UGWA00000X,2039,45.7325240422676
REGION,UGWA00000X,2040,45.7325240422676
REGION,UGWA00000X,2041,45.7325240422676
REGION,UGWA00000X,2042,45.7325240422676
REGION,UGWA00000X,2043,45.7325240422676
REGION,UGWA00000X,2044,45.7325240422676
REGION,UGWA00000X,2045,45.7325240422676
REGION,UGWA00000X,2046,45.7325240422676
REGION,UGWA00000X,2047,45.7325240422676
REGION,UGWA00000X,2048,45.7325240422676
REGION,UGWA00000X,2049,45.7325240422676
REGION,UGWA00000X,2050,45.7325240422676
REGION,UGWA00000X,2051,45.7325240422676
REGION,UGWA00000X,2052,45.7325240422676
REGION,UGWA00000X,2053,45.7325240422676
REGION,UGWA00000X,2054,45.7325240422676
REGION,UGWA00000X,2055,45.7325240422676
REGION,UGWA00000X,2056,45.7325240422676
REGION,UGWA00000X,2057,45.7325240422676
REGION,UGWA00000X,2058,45.7325240422676
REGION,UGWA00000X,2059,47.1063813504269
REGION,UGWA00000X,2060,999999999.0
REGION,UGWA00000X,2061,999999999.0
REGION,UGWA00000X,2062,999999999.0
REGION,UGWA00000X,2063,999999999.0
REGION,UGWA00000X,2064,999999999.0
REGION,UGWA00000X,2065,999999999.0
REGION,UGWA00000X,2066,999999999.0
REGION,UGWA00000X,2067,999999999.0
REGION,UGWA00000X,2068,999999999.0
REGION,UGWA00000X,2069,999999999.0
REGION,UGWA00000X,2070,999999999.0
REGION,UGWIND000X,2070,999999999.0
REGION,UGWINDP00X,2070,0.0
REGION,UGWINDP01X,2070,0.0
REGION,ZABACKSTOP,2070,0.0
REGION,ZABIOFUELX,2070,0.0
REGION,ZABM00E00X,2015,15.445047543896
REGION,ZABM00E00X,2016,16.033401683215
REGION,ZABM00E00X,2017,20.974275289947
REGION,ZABM00E00X,2018,20.974275289947
REGION,ZABM00E00X,2019,20.974275289947
REGION,ZABM00E00X,2020,20.974275289947
REGION,ZABM00E00X,2021,20.974275289947
REGION,ZABM00E00X,2022,21.1321924892553
REGION,ZABM00E00X,2023,21.1321924892553
REGION,ZABM00E00X,2024,21.1321924892553
REGION,ZABM00E00X,2025,21.1756743668052
REGION,ZABM00E00X,2026,21.1756743668052
REGION,ZABM00E00X,2027,21.2047618315948
REGION,ZABM00E00X,2028,21.2047618315948
REGION,ZABM00E00X,2029,21.2047618315948
REGION,ZABM00E00X,2030,21.2047618315948
REGION,ZABM00E00X,2031,21.2047618315948
