r,t,y,NewCapacity
REGION,AOLFRCFURX,2070,0.0
REGION,AOLFRCP01N,2017,0.0196
REGION,AOLFRCP01N,2070,0.0
REGION,AOLFRCP01O,2070,0.0
REGION,AOLFRCP02N,2070,0.0
REGION,AOLFRCP02O,2070,0.0
REGION,AOLFRCP03N,2070,0.0
REGION,AOLFRCP03O,2070,0.0
REGION,AOLFRCP04N,2070,0.0
REGION,AOLFRCP04O,2070,0.0
REGION,AONG00ELGX,2025,2857.88183104464
REGION,AONG00ELGX,2070,0.0
REGION,AONG00ILGX,2031,112.947312069654
REGION,AONG00ILGX,2032,6.83175679739611
REGION,AONG00ILGX,2033,5.6665194778682
REGION,AONG00ILGX,2034,6.60284156283826
REGION,AONG00ILGX,2036,0.345757077561831
REGION,AONG00ILGX,2037,5.92916435292425
REGION,AONG00ILGX,2038,5.74847128568161
REGION,AONG00ILGX,2039,5.33579940533987
REGION,AONG00ILGX,2040,2.97739612672685
REGION,AONG00ILGX,2041,7.29559977747531
REGION,AONG00ILGX,2042,7.81690109775214
REGION,AONG00ILGX,2043,9.95537872507911
REGION,AONG00ILGX,2044,9.09490359038265
REGION,AONG00ILGX,2045,12.5702502247828
REGION,AONG00ILGX,2046,12.9253153709561
REGION,AONG00ILGX,2047,9.01964978037195
REGION,AONG00ILGX,2048,1.38704366377817
REGION,AONG00ILGX,2049,11.7474086409359
REGION,AONG00ILGX,2050,12.3680441210308
REGION,AONG00ILGX,2051,8.70622513610321
REGION,AONG00ILGX,2052,9.01401733755568
REGION,AONG00ILGX,2053,9.33284994637127
REGION,AONG00ILGX,2054,9.66311690203238
REGION,AONG00ILGX,2055,10.0052178296298
REGION,AONG00ILGX,2056,123.306769768816
REGION,AONG00ILGX,2057,17.5579715578423
REGION,AONG00ILGX,2058,16.7724759103948
REGION,AONG00ILGX,2059,18.1019477209932
REGION,AONG00ILGX,2060,11.9061195498109
REGION,AONG00ILGX,2061,9.69136833861658
REGION,AONG00ILGX,2062,15.5257768577865
REGION,AONG00ILGX,2063,15.6026255376696
REGION,AONG00ILGX,2064,15.4541579517197
REGION,AONG00ILGX,2065,13.3668412183402
REGION,AONG00ILGX,2066,20.9154637301398
REGION,AONG00ILGX,2067,19.9339517932561
REGION,AONG00ILGX,2068,23.3230206823272
REGION,AONG00ILGX,2069,22.3299057080674
REGION,AONG00ILGX,2070,22.6110639217264
REGION,AONG00P00X,2015,27.7200105263158
REGION,AONG00P00X,2016,0.875366792452846
REGION,AONG00P00X,2017,6.2781536842105
REGION,AONG00P00X,2019,6.40934037539182
REGION,AONG00P00X,2021,7.38680317003794
REGION,AONG00P00X,2022,1.29985099929661
REGION,AONG00P00X,2023,2.77768696232036
REGION,AONG00P00X,2024,7.60156586415512
REGION,AONG00P00X,2025,0.351018901842683
REGION,AONG00P00X,2026,20.9663534265384
REGION,AONG00P00X,2027,4.03308423038151
REGION,AONG00P00X,2028,9.65961051026162
REGION,AONG00P00X,2029,9.90760121483838
REGION,AONG00P00X,2030,23.4807725020191
REGION,AONG00P00X,2036,0.337113150623104
REGION,AONG00P00X,2037,5.78093524410099
REGION,AONG00P00X,2038,5.60475950353973
REGION,AONG00P00X,2039,5.20240442020636
REGION,AONG00P00X,2040,2.90296122355849
REGION,AONG00P00X,2041,7.1132097830378
REGION,AONG00P00X,2042,7.62147857030972
REGION,AONG00P00X,2043,9.70649425695284
REGION,AONG00P00X,2044,8.86753100062222
REGION,AONG00P00X,2045,9.28551852395918
REGION,AONG00P00X,2046,12.7762935377646
REGION,AONG00P00X,2047,6.0213128776017
REGION,AONG00P00X,2048,6.92157762456626
REGION,AONG00P00X,2049,23.5125664429177
REGION,AONG00P00X,2051,8.48856950769971
REGION,AONG00P00X,2052,8.78866690411552
REGION,AONG00P00X,2053,9.0995286977133
REGION,AONG00P00X,2054,9.42153897948128
REGION,AONG00P00X,2055,9.7550873838875
REGION,AONG00P00X,2056,10.100471256685
REGION,AONG00P00X,2057,21.2863669131479
REGION,AONG00P00X,2059,11.2116285042013
REGION,AONG00P00X,2060,11.6084665610668
REGION,AONG00P00X,2061,9.11197097952845
REGION,AONG00P00X,2062,9.3566971922404
REGION,AONG00P00X,2063,9.60780039569238
REGION,AONG00P00X,2064,9.86539958271453
REGION,AONG00P00X,2065,10.129708964324
REGION,AONG00P00X,2066,13.2793673538478
REGION,AONG00P00X,2067,11.8141244281174
REGION,AONG00P00X,2068,13.0334509083159
REGION,AONG00P00X,2069,12.9041270647424
REGION,AONG00P00X,2070,999999559.735653
REGION,AONG00X00X,2015,304.593775626526
REGION,AONG00X00X,2016,0.875366792452837
REGION,AONG00X00X,2019,21.3713097964738
REGION,AONG00X00X,2020,11.0793011491194
REGION,AONG00X00X,2022,23.5583707329801
REGION,AONG00X00X,2025,2827.69911563911
REGION,AONG00X00X,2026,20.9663534265387
REGION,AONG00X00X,2027,4.03308423038152
REGION,AONG00X00X,2028,9.65961051026216
REGION,AONG00X00X,2048,999996775.163712
REGION,AONG00X00X,2054,326.840452194214
REGION,AONG00X00X,2057,34.63767182827
REGION,AONG00X00X,2060,2827.69911563396
REGION,AONG00X00X,2061,20.9663534164429
REGION,AONG00X00X,2070,13.6926947832108
REGION,AONGCCC01N,2070,0.0
REGION,AONGCCC02N,2070,0.0
REGION,AONGCCC03N,2070,0.0
REGION,AONGCCC04N,2070,0.0
REGION,AONGCCP01N,2070,0.0
REGION,AONGCCP01O,2070,0.0
REGION,AONGCCP02N,2018,0.52
REGION,AONGCCP02N,2068,0.133282977985599
REGION,AONGCCP02N,2069,0.104837541958224
REGION,AONGCCP02N,2070,0.0
REGION,AONGCCP02O,2070,0.0
REGION,AONGCCP03N,2017,0.23
REGION,AONGCCP03N,2070,0.0
REGION,AONGCCP03O,2070,0.0
REGION,AONGCCP04N,2070,0.0
REGION,AONGCCP04O,2070,0.0
REGION,AONGGCP01N,2070,0.0
REGION,AONGGCP01O,2070,0.0
REGION,AONGGCP02N,2066,0.291084979292301
REGION,AONGGCP02N,2067,0.116497966748758
REGION,AONGGCP02N,2068,0.0138184054423973
REGION,AONGGCP02N,2069,0.0138394737588655
REGION,AONGGCP02N,2070,0.0
REGION,AONGGCP02O,2070,0.0
REGION,AONGGCP03N,2070,0.0
REGION,AONGGCP03O,2070,0.0
REGION,AONGGCP04N,2070,0.0
REGION,AONGGCP04O,2070,0.0
REGION,AONPCHA00X,2070,0.0
REGION,AONULWP04N,2070,0.0
REGION,AONULWP04O,2070,0.0
REGION,AOSOC1P00X,2070,0.0
REGION,AOSOC2P00X,2070,0.0
REGION,AOSOLAR00X,2015,0.145531064504348
REGION,AOSOLAR00X,2020,8.40797105669846
REGION,AOSOLAR00X,2031,16.8816533417246
REGION,AOSOLAR00X,2033,8.29875612452101
REGION,AOSOLAR00X,2034,7.16743181642082
REGION,AOSOLAR00X,2036,9.43844916245175
REGION,AOSOLAR00X,2037,10.7355386301667
REGION,AOSOLAR00X,2038,7.76403334374425
REGION,AOSOLAR00X,2039,7.16743181642084
REGION,AOSOLAR00X,2040,7.1741486347826
REGION,AOSOLAR00X,2041,7.17414863478257
REGION,AOSOLAR00X,2042,7.17414863478261
REGION,AOSOLAR00X,2043,7.1741486347826
REGION,AOSOLAR00X,2044,7.17414863478261
REGION,AOSOLAR00X,2045,7.1741486347826
REGION,AOSOLAR00X,2046,7.74698715215753
REGION,AOSOLAR00X,2047,8.14289181894169
REGION,AOSOLAR00X,2048,8.56420637290435
REGION,AOSOLAR00X,2049,9.01255517411894
REGION,AOSOLAR00X,2050,13.9263023745382
REGION,AOSOLAR00X,2052,5.4331918800375
REGION,AOSOLAR00X,2053,5.64976385348547
REGION,AOSOLAR00X,2054,5.87505487602471
REGION,AOSOLAR00X,2055,7.68621104065738
REGION,AOSOLAR00X,2056,6.35313276169381
REGION,AOSOLAR00X,2057,6.60656565427342
REGION,AOSOLAR00X,2058,6.87011039815883
REGION,AOSOLAR00X,2059,7.14415038911051
REGION,AOSOLAR00X,2060,7.4290935218641
REGION,AOSOLAR00X,2061,5.6635351648612
REGION,AOSOLAR00X,2062,30.7533618388835
REGION,AOSOLAR00X,2063,58.8877631614799
REGION,AOSOLAR00X,2065,33.584091808696
REGION,AOSOLAR00X,2066,30.5591141596962
REGION,AOSOLAR00X,2067,61.8741297373628
REGION,AOSOLAR00X,2069,999999552.186099
REGION,AOSOLAR00X,2070,0.0
REGION,AOSOU1P03X,2070,0.0
REGION,AOSOV1F01X,2015,0.001
REGION,AOSOV1F01X,2030,0.437241099372436
REGION,AOSOV1F01X,2031,0.10901487202804
REGION,AOSOV1F01X,2032,0.118484777811236
REGION,AOSOV1F01X,2033,0.101058946111555
REGION,AOSOV1F01X,2036,0.204465454182939
REGION,AOSOV1F01X,2037,0.318731871691291
REGION,AOSOV1F01X,2038,0.0532932256190009
REGION,AOSOV1F01X,2046,0.0511705232916242
REGION,AOSOV1F01X,2047,0.0865358982768427
REGION,AOSOV1F01X,2048,0.124171087850755
REGION,AOSOV1F01X,2049,0.164221192861936
REGION,AOSOV1F01X,2050,0.89408473503569
REGION,AOSOV1F01X,2051,0.57575387626841
REGION,AOSOV1F01X,2052,0.603820982016471
REGION,AOSOV1F01X,2053,0.605741093153204
REGION,AOSOV1F01X,2054,0.52480694515936
REGION,AOSOV1F01X,2055,0.0457415143567308
REGION,AOSOV1F01X,2056,0.771978144228243
REGION,AOSOV1F01X,2057,0.908883217028211
REGION,AOSOV1F01X,2058,0.666986497775333
REGION,AOSOV1F01X,2059,0.638172718482794
REGION,AOSOV1F01X,2060,0.663626120740332
REGION,AOSOV1F01X,2061,0.505912310845435
REGION,AOSOV1F01X,2062,2.74713653244497
REGION,AOSOV1F01X,2063,2.80952570059743
REGION,AOSOV1F01X,2064,2.45080084003865
REGION,AOSOV1F01X,2065,3.0
REGION,AOSOV1F01X,2066,2.78095529762191
REGION,AOSOV1F01X,2067,3.0
REGION,AOSOV1F01X,2068,2.73779970221013
REGION,AOSOV1F01X,2069,2.53389979966607
REGION,AOSOV1F01X,2070,3.0
REGION,AOSOV2F01X,2030,0.25
REGION,AOSOV2F01X,2031,0.5
REGION,AOSOV2F01X,2032,0.5
REGION,AOSOV2F01X,2033,0.5
REGION,AOSOV2F01X,2034,0.5
REGION,AOSOV2F01X,2036,0.5
REGION,AOSOV2F01X,2037,0.5
REGION,AOSOV2F01X,2038,0.5
REGION,AOSOV2F01X,2039,0.5
REGION,AOSOV2F01X,2040,0.5
REGION,AOSOV2F01X,2041,0.5
REGION,AOSOV2F01X,2042,0.5
REGION,AOSOV2F01X,2043,0.5
REGION,AOSOV2F01X,2044,0.5
REGION,AOSOV2F01X,2045,0.5
REGION,AOSOV2F01X,2046,0.5
REGION,AOSOV2F01X,2047,0.5
REGION,AOSOV2F01X,2048,0.5
REGION,AOSOV2F01X,2049,0.5
REGION,AOSOV2F01X,2050,0.5
REGION,AOSOV2F01X,2051,0.5
REGION,AOSOV2F01X,2052,0.5
REGION,AOSOV2F01X,2053,0.5
REGION,AOSOV2F01X,2054,0.5
REGION,AOSOV2F01X,2055,0.5
REGION,AOSOV2F01X,2056,0.5
REGION,AOSOV2F01X,2057,0.5
REGION,AOSOV2F01X,2058,0.5
REGION,AOSOV2F01X,2059,0.5
REGION,AOSOV2F01X,2060,0.5
REGION,AOSOV2F01X,2061,0.5
REGION,AOSOV2F01X,2062,0.5
REGION,AOSOV2F01X,2063,0.5
REGION,AOSOV2F01X,2064,0.5
REGION,AOSOV2F01X,2065,0.5
REGION,AOSOV2F01X,2066,0.5
REGION,AOSOV2F01X,2067,0.5
REGION,AOSOV2F01X,2068,0.5
REGION,AOSOV2F01X,2069,0.5
REGION,AOSOV2F01X,2070,0.5
REGION,AOUR00I00X,2070,999999999.0
REGION,AOUR00X00X,2070,999999999.0
REGION,AOWA00000X,2015,421.291505808004
REGION,AOWA00000X,2022,16.1577776808702
REGION,AOWA00000X,2023,74.8670722994515
REGION,AOWA00000X,2026,5.49842521316032
REGION,AOWA00000X,2070,999999481.185219
REGION,AOWIND000X,2070,999999999.0
REGION,AOWINDP00X,2070,0.0
REGION,AOWINDP01X,2070,0.0
REGION,BFBACKSTOP,2070,0.0
REGION,BFBIOFUELX,2070,0.0
REGION,BFBM00I00X,2070,999999999.0
REGION,BFBM00X00X,2015,296.264609472189
REGION,BFBM00X00X,2017,12.6155962617379
REGION,BFBM00X00X,2018,277.137154004112
REGION,BFBM00X00X,2020,426.691909804383
REGION,BFBM00X00X,2022,23.2838881636912
REGION,BFBM00X00X,2025,250.466102778801
REGION,BFBM00X00X,2027,16.1158444856212
REGION,BFBM00X00X,2028,20.5811284239009
REGION,BFBM00X00X,2029,39.8432302000883
REGION,BFBM00X00X,2030,718.813383097077
REGION,BFBM00X00X,2041,133.58854090415
REGION,BFBM00X00X,2047,46.2540629112989
REGION,BFBM00X00X,2060,276.276361665148
REGION,BFBM00X00X,2067,1500.76794627351
REGION,BFBM00X00X,2070,999998042.113088
REGION,BFBMCHC01N,2070,0.0
REGION,BFBMCHC02N,2070,0.0
REGION,BFBMCHC03N,2070,0.0
REGION,BFBMCHC04N,2070,0.0
REGION,BFBMCHP01N,2070,0.0
REGION,BFBMCHP01O,2070,0.0
REGION,BFBMCHP02N,2070,0.0
REGION,BFBMCHP02O,2070,0.0
REGION,BFBMCHP03N,2070,0.0
REGION,BFBMCHP03O,2070,0.0
REGION,BFBMCHP04N,2070,0.0
REGION,BFBMCHP04O,2070,0.0
REGION,BFCH00I00X,2070,999999999.0
REGION,BFCO00I00X,2030,0.368263532034189
REGION,BFCO00I00X,2032,12.7819268065208
REGION,BFCO00I00X,2034,7.22450222491761
REGION,BFCO00I00X,2035,11.1258725657763
REGION,BFCO00I00X,2036,9.92421285177969
REGION,BFCO00I00X,2037,11.0040777659011
REGION,BFCO00I00X,2038,12.1638080936822
REGION,BFCO00I00X,2039,13.1725569426154
REGION,BFCO00I00X,2040,15.6912148556368
REGION,BFCO00I00X,2041,11.470609283789
REGION,BFCO00I00X,2042,16.0100881540694
REGION,BFCO00I00X,2043,13.5471392299535
REGION,BFCO00I00X,2044,14.3667060853707
REGION,BFCO00I00X,2045,15.35319220363
REGION,BFCO00I00X,2046,16.3948419513123
REGION,BFCO00I00X,2047,17.5018468834859
REGION,BFCO00I00X,2048,30.2301823164088
REGION,BFCO00I00X,2050,14.6551930074579
REGION,BFCO00I00X,2051,14.4995007800497
REGION,BFCO00I00X,2052,43.4653766116909
REGION,BFCO00I00X,2054,15.2838524789497
REGION,BFCO00I00X,2055,11.8144782446304
REGION,BFCO00I00X,2056,2.89879864603535
REGION,BFCO00I00X,2057,14.4465519149871
REGION,BFCO00I00X,2058,21.6377651179731
REGION,BFCO00I00X,2059,25.888968961767
REGION,BFCO00I00X,2061,20.46438181189
REGION,BFCO00I00X,2062,14.6056563655681
REGION,BFCO00I00X,2063,8.89542085835808
REGION,BFCO00I00X,2064,18.6679779659954
REGION,BFCO00I00X,2065,18.9452388920859
REGION,BFCO00I00X,2066,14.2732635794723
REGION,BFCO00I00X,2067,17.4729456368646
REGION,BFCO00I00X,2068,17.5958262007433
REGION,BFCO00I00X,2069,17.8815252177045
REGION,BFCO00I00X,2070,999999457.276236
REGION,BFCO00P00X,2015,999999999.0
REGION,BFCO00P00X,2016,999999999.0
REGION,BFCO00P00X,2017,999999999.0
REGION,BFCO00P00X,2018,999999999.0
REGION,BFCO00P00X,2019,999999999.0
REGION,BFCO00P00X,2020,999999999.0
REGION,BFCO00P00X,2021,999999999.0
REGION,BFCO00P00X,2022,999999999.0
REGION,BFCO00P00X,2023,999999999.0
REGION,BFCO00P00X,2024,999999999.0
REGION,BFCO00P00X,2025,999999999.0
REGION,BFCO00P00X,2026,999999999.0
REGION,BFCO00P00X,2027,999999999.0
REGION,BFCO00P00X,2028,999999999.0
REGION,BFCO00P00X,2029,999999999.0
REGION,BFCO00P00X,2030,999999999.0
REGION,BFCO00P00X,2031,999999999.0
REGION,BFCO00P00X,2032,999999999.0
REGION,BFCO00P00X,2033,999999999.0
REGION,BFCO00P00X,2034,999999999.0
REGION,BFCO00P00X,2035,999999999.0
REGION,BFCO00P00X,2036,999999999.0
REGION,BFCO00P00X,2037,999999999.0
REGION,BFCO00P00X,2038,999999999.0
REGION,BFCO00P00X,2039,999999999.0
REGION,BFCO00P00X,2040,999999999.0
REGION,BFCO00P00X,2041,999999999.0
REGION,BFCO00P00X,2042,999999999.0
REGION,BFCO00P00X,2043,999999999.0
REGION,BFCO00P00X,2044,999999999.0
REGION,BFCO00P00X,2045,999999999.0
REGION,BFCO00P00X,2046,999999999.0
REGION,BFCO00P00X,2047,999999999.0
REGION,BFCO00P00X,2048,999999999.0
REGION,BFCO00P00X,2049,999999999.0
REGION,BFCO00P00X,2050,999999999.0
REGION,BFCO00P00X,2051,999999999.0
REGION,BFCO00P00X,2052,999999999.0
REGION,BFCO00P00X,2053,999999999.0
REGION,BFCO00P00X,2054,999999999.0
REGION,BFCO00P00X,2055,999999999.0
REGION,BFCO00P00X,2056,999999999.0
REGION,BFCO00P00X,2057,999999999.0
REGION,BFCO00P00X,2058,999999999.0
REGION,BFCO00P00X,2059,999999999.0
REGION,BFCO00P00X,2060,999999999.0
REGION,BFCO00P00X,2061,999999999.0
REGION,BFCO00P00X,2062,999999999.0
REGION,BFCO00P00X,2063,999999999.0
REGION,BFCO00P00X,2064,999999999.0
REGION,BFCO00P00X,2065,999999999.0
REGION,BFCO00P00X,2066,999999999.0
REGION,BFCO00P00X,2067,999999999.0
REGION,BFCO00P00X,2068,999999999.0
REGION,BFCO00P00X,2069,999999999.0
REGION,BFCO00P00X,2070,999999999.0
REGION,BFCO00X00X,2070,999999999.0
REGION,BFCOSCC01N,2070,0.0
REGION,BFCOSCC02N,2070,0.0
REGION,BFCOSCC03N,2070,0.0
REGION,BFCOSCC04N,2070,0.0
REGION,BFCOSCP01N,2031,0.00484513891028424
REGION,BFCOSCP01N,2032,0.0901283554703363
REGION,BFCOSCP01N,2033,0.0780398326111513
REGION,BFCOSCP01N,2034,0.0950507280588564
REGION,BFCOSCP01N,2035,0.146379951828369
REGION,BFCOSCP01N,2036,0.130570055569989
REGION,BFCOSCP01N,2037,0.144777532167944
REGION,BFCOSCP01N,2038,0.160035775376363
REGION,BFCOSCP01N,2039,0.1733075980618
REGION,BFCOSCP01N,2040,0.206444866334521
REGION,BFCOSCP01N,2041,0.150915555115001
REGION,BFCOSCP01N,2042,0.21064019194049
REGION,BFCOSCP01N,2043,0.178235871044616
REGION,BFCOSCP01N,2044,0.189018679863166
REGION,BFCOSCP01N,2045,0.20199759811127
REGION,BFCOSCP01N,2046,0.215702288596124
REGION,BFCOSCP01N,2047,0.230266838719007
REGION,BFCOSCP01N,2048,0.245690871782643
REGION,BFCOSCP01N,2049,0.152039068505395
REGION,BFCOSCP01N,2050,0.19281422052827
REGION,BFCOSCP01N,2051,0.190765822021707
REGION,BFCOSCP01N,2052,0.370798019820222
REGION,BFCOSCP01N,2053,0.201063620424704
REGION,BFCOSCP01N,2054,0.201085315007319
REGION,BFCOSCP01N,2055,0.155439741566511
REGION,BFCOSCP01N,2056,0.0381386721498158
REGION,BFCOSCP01N,2057,0.190069188811904
REGION,BFCOSCP01N,2058,0.284681942644673
REGION,BFCOSCP01N,2059,0.250117658083094
REGION,BFCOSCP01N,2060,0.0904961685723037
REGION,BFCOSCP01N,2061,0.274089209980823
REGION,BFCOSCP01N,2062,0.282290836441931
REGION,BFCOSCP01N,2063,0.195074363524696
REGION,BFCOSCP01N,2064,0.340660022902028
REGION,BFCOSCP01N,2065,0.39563709008922
REGION,BFCOSCP01N,2066,0.318359338868406
REGION,BFCOSCP01N,2067,0.374664125376943
REGION,BFCOSCP01N,2068,0.391539073335023
REGION,BFCOSCP01N,2069,0.408569757008033
REGION,BFCOSCP01N,2070,0.424644872432423
REGION,BFCOSCP01O,2070,0.0
REGION,BFCOSCP02N,2070,0.0
REGION,BFCOSCP02O,2070,0.0
REGION,BFCOSCP03N,2070,0.0
REGION,BFCOSCP03O,2070,0.0
REGION,BFCOSCP04N,2070,0.0
REGION,BFCOSCP04O,2070,0.0
REGION,BFCR00I00X,2025,61.1307773569121
REGION,BFCR00I00X,2038,37.6413340511085
REGION,BFCR00I00X,2040,3.40633495064246
REGION,BFCR00I00X,2041,2.65494923978709
REGION,BFCR00I00X,2042,0.876533801899313
REGION,BFCR00I00X,2043,2.71042527137524
REGION,BFCR00I00X,2044,2.78329958383026
REGION,BFCR00I00X,2045,18.3265748918903
REGION,BFCR00I00X,2051,8.19880734988311
REGION,BFCR00I00X,2054,2.84521178340998
REGION,BFCR00I00X,2055,5.86589294417985
REGION,BFCR00I00X,2057,6.10755127123736
REGION,BFCR00I00X,2059,3.14732787453622
REGION,BFCR00I00X,2060,11.5603013200797
REGION,BFCR00I00X,2064,2.87647779969699
REGION,BFCR00I00X,2065,5.89682075375502
REGION,BFCR00I00X,2067,9.21499162790434
REGION,BFCR00I00X,2070,999999813.756388
REGION,BFCR00P00X,2070,999999999.0
REGION,BFCR00X00X,2070,999999999.0
REGION,BFCRUDPROX,2025,61.1307773569121
REGION,BFCRUDPROX,2039,37.6413340511085
REGION,BFCRUDPROX,2040,3.40633495064247
REGION,BFCRUDPROX,2041,2.65494923978707
REGION,BFCRUDPROX,2042,0.876533801899319
REGION,BFCRUDPROX,2043,2.71042527137523
REGION,BFCRUDPROX,2044,2.78329958383005
REGION,BFCRUDPROX,2045,2.85772105518665
REGION,BFCRUDPROX,2046,2.93291042891525
REGION,BFCRUDPROX,2047,3.01137389812146
REGION,BFCRUDPROX,2048,3.09173860446251
REGION,BFCRUDPROX,2049,3.17415387219037
REGION,BFCRUDPROX,2050,3.25867703301435
REGION,BFCRUDPROX,2051,2.67798449834235
REGION,BFCRUDPROX,2052,2.73254565487616
REGION,BFCRUDPROX,2053,2.78827719666457
REGION,BFCRUDPROX,2054,2.84521178341001
REGION,BFCRUDPROX,2055,2.90331894022101
REGION,BFCRUDPROX,2056,2.96257400395908
REGION,BFCRUDPROX,2057,3.02298831348014
REGION,BFCRUDPROX,2058,3.08456295775694
REGION,BFCRUDPROX,2059,3.14732787453596
REGION,BFCRUDPROX,2060,64.3420357248041
REGION,BFCRUDPROX,2061,2.73689181190585
REGION,BFCRUDPROX,2062,2.78280279416912
REGION,BFCRUDPROX,2063,2.82934834611272
REGION,BFCRUDPROX,2064,2.87647779969697
REGION,BFCRUDPROX,2065,2.92420740096867
REGION,BFCRUDPROX,2066,2.97261335278639
REGION,BFCRUDPROX,2067,3.02172759652127
REGION,BFCRUDPROX,2068,3.07144304177889
REGION,BFCRUDPROX,2069,3.1218209896044
REGION,BFCRUDPROX,2070,3.17288331824312
REGION,BFCRUDRE1X,2018,999999.0
REGION,BFCRUDRE1X,2019,999999.0
REGION,BFCRUDRE1X,2020,999999.0
REGION,BFCRUDRE1X,2021,999999.0
REGION,BFCRUDRE1X,2022,999999.0
REGION,BFCRUDRE1X,2023,999999.0
REGION,BFCRUDRE1X,2024,999999.0
REGION,BFCRUDRE1X,2025,999999.0
REGION,BFCRUDRE1X,2026,999999.0
REGION,BFCRUDRE1X,2027,999999.0
REGION,BFCRUDRE1X,2028,999999.0
REGION,BFCRUDRE1X,2029,999999.0
REGION,BFCRUDRE1X,2030,999999.0
REGION,BFCRUDRE1X,2031,999999.0
REGION,BFCRUDRE1X,2032,999999.0
REGION,BFCRUDRE1X,2033,999999.0
REGION,BFCRUDRE1X,2034,999999.0
REGION,BFCRUDRE1X,2035,999999.0
REGION,BFCRUDRE1X,2036,999999.0
REGION,BFCRUDRE1X,2037,999999.0
REGION,BFCRUDRE1X,2038,999999.0
REGION,BFCRUDRE1X,2039,999999.0
REGION,BFCRUDRE1X,2040,999999.0
REGION,BFCRUDRE1X,2041,999999.0
REGION,BFCRUDRE1X,2042,999999.0
REGION,BFCRUDRE1X,2043,999999.0
REGION,BFCRUDRE1X,2044,999999.0
REGION,BFCRUDRE1X,2045,999999.0
REGION,BFCRUDRE1X,2046,999999.0
REGION,BFCRUDRE1X,2047,999999.0
REGION,BFCRUDRE1X,2048,999999.0
REGION,BFCRUDRE1X,2049,999999.0
REGION,BFCRUDRE1X,2050,999999.0
REGION,BFCRUDRE1X,2051,999999.0
REGION,BFCRUDRE1X,2052,999999.0
REGION,BFCRUDRE1X,2053,999999.0
REGION,BFCRUDRE1X,2054,999999.0
REGION,BFCRUDRE1X,2055,999999.0
REGION,BFCRUDRE1X,2056,999999.0
REGION,BFCRUDRE1X,2057,999999.0
REGION,BFCRUDRE1X,2058,999999.0
REGION,BFCRUDRE1X,2059,999999.0
REGION,BFCRUDRE1X,2060,999999.0
REGION,BFCRUDRE1X,2061,999999.0
REGION,BFCRUDRE1X,2062,999999.0
REGION,BFCRUDRE1X,2063,999999.0
REGION,BFCRUDRE1X,2064,999999.0
REGION,BFCRUDRE1X,2065,999999.0
REGION,BFCRUDRE1X,2066,999999.0
REGION,BFCRUDRE1X,2067,999999.0
REGION,BFCRUDRE1X,2068,999999.0
REGION,BFCRUDRE1X,2069,999999.0
REGION,BFCRUDRE1X,2070,999999.0
REGION,BFCRUDRE2X,2015,999999.0
REGION,BFCRUDRE2X,2016,999999.0
REGION,BFCRUDRE2X,2017,999999.0
REGION,BFCRUDRE2X,2018,999999.0
REGION,BFCRUDRE2X,2019,999999.0
REGION,BFCRUDRE2X,2020,999999.0
REGION,BFCRUDRE2X,2021,999999.0
REGION,BFCRUDRE2X,2022,999999.0
REGION,BFCRUDRE2X,2023,999999.0
REGION,BFCRUDRE2X,2024,999999.0
REGION,BFCRUDRE2X,2025,999999.0
REGION,BFCRUDRE2X,2026,999999.0
REGION,BFCRUDRE2X,2027,999999.0
REGION,BFCRUDRE2X,2028,999999.0
REGION,BFCRUDRE2X,2029,999999.0
REGION,BFCRUDRE2X,2030,999999.0
REGION,BFCRUDRE2X,2031,999999.0
REGION,BFCRUDRE2X,2032,999999.0
REGION,BFCRUDRE2X,2033,999999.0
REGION,BFCRUDRE2X,2034,999999.0
REGION,BFCRUDRE2X,2035,999999.0
REGION,BFCRUDRE2X,2036,999999.0
REGION,BFCRUDRE2X,2037,999999.0
REGION,BFCRUDRE2X,2038,999999.0
REGION,BFCRUDRE2X,2039,999999.0
REGION,BFCRUDRE2X,2040,999999.0
REGION,BFCRUDRE2X,2041,999999.0
REGION,BFCRUDRE2X,2042,999999.0
REGION,BFCRUDRE2X,2043,999999.0
REGION,BFCRUDRE2X,2044,999999.0
REGION,BFCRUDRE2X,2045,999999.0
REGION,BFCRUDRE2X,2046,999999.0
REGION,BFCRUDRE2X,2047,999999.0
REGION,BFCRUDRE2X,2048,999999.0
REGION,BFCRUDRE2X,2049,999999.0
REGION,BFCRUDRE2X,2050,999999.0
REGION,BFCRUDRE2X,2051,999999.0
REGION,BFCRUDRE2X,2052,999999.0
REGION,BFCRUDRE2X,2053,999999.0
REGION,BFCRUDRE2X,2054,999999.0
REGION,BFCRUDRE2X,2055,999999.0
REGION,BFCRUDRE2X,2056,999999.0
REGION,BFCRUDRE2X,2057,999999.0
REGION,BFCRUDRE2X,2058,999999.0
REGION,BFCRUDRE2X,2059,999999.0
REGION,BFCRUDRE2X,2060,999999.0
REGION,BFCRUDRE2X,2061,999999.0
REGION,BFCRUDRE2X,2062,999999.0
REGION,BFCRUDRE2X,2063,999999.0
REGION,BFCRUDRE2X,2064,999999.0
REGION,BFCRUDRE2X,2065,999999.0
REGION,BFCRUDRE2X,2066,999999.0
REGION,BFCRUDRE2X,2067,999999.0
REGION,BFCRUDRE2X,2068,999999.0
REGION,BFCRUDRE2X,2069,999999.0
REGION,BFCRUDRE2X,2070,999999.0
REGION,BFEL00T00X,2016,0.0183789784081876
